participant,protocol,late_steps,w_max,center,artifact_rrmse,weight_min,weight_median,weight_max,fraction_steps_gt_0_10,fraction_steps_gt_0_25,fraction_steps_gt_0_50,fraction_steps_gt_0_90,evaluator_only
7,same_03,3,0.1,wrong,0.5286422203765531,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_03,3,0.1,oracle,0.5290471769319085,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_03,3,0.25,zero,0.5299232053985959,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_03,3,0.25,support,0.5285438939416588,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_03,3,0.25,wrong,0.5286422203765531,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_03,3,0.25,oracle,0.5290471769319085,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
7,same_03,5,0.05,zero,0.5184943598332445,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
7,same_03,5,0.05,support,0.5149632354247239,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
7,same_03,5,0.05,wrong,0.5150969577636104,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
7,same_03,5,0.05,oracle,0.5159311803619152,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
7,same_03,5,0.1,zero,0.5161290023447056,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
7,same_03,5,0.1,support,0.5121479306873723,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
7,same_03,5,0.1,wrong,0.5122542796563149,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
7,same_03,5,0.1,oracle,0.5131668731399965,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
7,same_03,5,0.25,zero,0.5161290023447056,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
7,same_03,5,0.25,support,0.5121479306873723,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
7,same_03,5,0.25,wrong,0.5122542796563149,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
7,same_03,5,0.25,oracle,0.5131668731399965,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
8,same_01,0,0.0,zero,0.25177239369786486,0,0,0,0,0,0,0,1
8,same_01,0,0.0,support,0.25177239369786486,0,0,0,0,0,0,0,1
8,same_01,0,0.0,wrong,0.25177239369786486,0,0,0,0,0,0,0,1
8,same_01,0,0.0,oracle,0.25177239369786486,0,0,0,0,0,0,0,1
8,same_01,1,0.05,zero,0.2517649302657811,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_01,1,0.05,support,0.2517642973245443,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_01,1,0.05,wrong,0.25176680271693996,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_01,1,0.05,oracle,0.25176084252029357,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_01,1,0.1,zero,0.2517649302657811,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_01,1,0.1,support,0.2517642973245443,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_01,1,0.1,wrong,0.25176680271693996,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_01,1,0.1,oracle,0.25176084252029357,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_01,1,0.25,zero,0.2517649302657811,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_01,1,0.25,support,0.2517642973245443,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_01,1,0.25,wrong,0.25176680271693996,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_01,1,0.25,oracle,0.25176084252029357,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_01,3,0.05,zero,0.24969252242123768,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_01,3,0.05,support,0.24917100521467833,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_01,3,0.05,wrong,0.24946627230163856,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_01,3,0.05,oracle,0.24812570276212784,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_01,3,0.1,zero,0.24969252242123768,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_01,3,0.1,support,0.24917100521467833,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_01,3,0.1,wrong,0.24946627230163856,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_01,3,0.1,oracle,0.24812570276212784,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_01,3,0.25,zero,0.24969252242123768,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_01,3,0.25,support,0.24917100521467833,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_01,3,0.25,wrong,0.24946627230163856,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_01,3,0.25,oracle,0.24812570276212784,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_01,5,0.05,zero,0.24621514326634064,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
8,same_01,5,0.05,support,0.24495071128310486,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
8,same_01,5,0.05,wrong,0.24544596142833763,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
8,same_01,5,0.05,oracle,0.24194856550682725,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
8,same_01,5,0.1,zero,0.24550208221799924,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
8,same_01,5,0.1,support,0.2441085302224593,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
8,same_01,5,0.1,wrong,0.2446741950802844,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
8,same_01,5,0.1,oracle,0.24067648548364698,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
8,same_01,5,0.25,zero,0.24550208221799924,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
8,same_01,5,0.25,support,0.2441085302224593,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
8,same_01,5,0.25,wrong,0.2446741950802844,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
8,same_01,5,0.25,oracle,0.24067648548364698,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
8,same_02,0,0.0,zero,0.1365196974261386,0,0,0,0,0,0,0,1
8,same_02,0,0.0,support,0.1365196974261386,0,0,0,0,0,0,0,1
8,same_02,0,0.0,wrong,0.1365196974261386,0,0,0,0,0,0,0,1
8,same_02,0,0.0,oracle,0.1365196974261386,0,0,0,0,0,0,0,1
8,same_02,1,0.05,zero,0.13651119776404463,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_02,1,0.05,support,0.13651791810879202,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_02,1,0.05,wrong,0.1365246247664829,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_02,1,0.05,oracle,0.13651474271168124,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_02,1,0.1,zero,0.13651119776404463,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_02,1,0.1,support,0.13651791810879202,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_02,1,0.1,wrong,0.1365246247664829,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_02,1,0.1,oracle,0.13651474271168124,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_02,1,0.25,zero,0.13651119776404463,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_02,1,0.25,support,0.13651791810879202,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_02,1,0.25,wrong,0.1365246247664829,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_02,1,0.25,oracle,0.13651474271168124,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_02,3,0.05,zero,0.1319863663776354,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_02,3,0.05,support,0.13570106088910042,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_02,3,0.05,wrong,0.13993182586634972,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_02,3,0.05,oracle,0.13400563151190464,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_02,3,0.1,zero,0.1319863663776354,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_02,3,0.1,support,0.13570106088910042,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_02,3,0.1,wrong,0.13993182586634972,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_02,3,0.1,oracle,0.13400563151190464,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_02,3,0.25,zero,0.1319863663776354,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_02,3,0.25,support,0.13570106088910042,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_02,3,0.25,wrong,0.13993182586634972,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_02,3,0.25,oracle,0.13400563151190464,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_02,5,0.05,zero,0.12291921154659455,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
8,same_02,5,0.05,support,0.13464322935245884,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
8,same_02,5,0.05,wrong,0.15318082813466607,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
8,same_02,5,0.05,oracle,0.12869713401784533,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
8,same_02,5,0.1,zero,0.1213492240423311,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
8,same_02,5,0.1,support,0.13447649363002986,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
8,same_02,5,0.1,wrong,0.15631608110869633,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
8,same_02,5,0.1,oracle,0.12758538916560305,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
8,same_02,5,0.25,zero,0.1213492240423311,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
8,same_02,5,0.25,support,0.13447649363002986,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
8,same_02,5,0.25,wrong,0.15631608110869633,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
8,same_02,5,0.25,oracle,0.12758538916560305,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
8,same_03,0,0.0,zero,0.7207230890688585,0,0,0,0,0,0,0,1
8,same_03,0,0.0,support,0.7207230890688585,0,0,0,0,0,0,0,1
8,same_03,0,0.0,wrong,0.7207230890688585,0,0,0,0,0,0,0,1
8,same_03,0,0.0,oracle,0.7207230890688585,0,0,0,0,0,0,0,1
8,same_03,1,0.05,zero,0.7207095356321201,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_03,1,0.05,support,0.7207002796265428,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_03,1,0.05,wrong,0.7206965606957305,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_03,1,0.05,oracle,0.7206968086244513,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_03,1,0.1,zero,0.7207095356321201,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_03,1,0.1,support,0.7207002796265428,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_03,1,0.1,wrong,0.7206965606957305,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_03,1,0.1,oracle,0.7206968086244513,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_03,1,0.25,zero,0.7207095356321201,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_03,1,0.25,support,0.7207002796265428,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_03,1,0.25,wrong,0.7206965606957305,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_03,1,0.25,oracle,0.7206968086244513,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
8,same_03,3,0.05,zero,0.7135291893054885,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_03,3,0.05,support,0.7117382348691775,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_03,3,0.05,wrong,0.7105495819386501,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_03,3,0.05,oracle,0.7105354500015633,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_03,3,0.1,zero,0.7135291893054885,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_03,3,0.1,support,0.7117382348691775,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_03,3,0.1,wrong,0.7105495819386501,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_03,3,0.1,oracle,0.7105354500015633,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_03,3,0.25,zero,0.7135291893054885,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_03,3,0.25,support,0.7117382348691775,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_03,3,0.25,wrong,0.7105495819386501,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_03,3,0.25,oracle,0.7105354500015633,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
8,same_03,5,0.05,zero,0.6985832195852714,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
8,same_03,5,0.05,support,0.6945867738914352,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
8,same_03,5,0.05,wrong,0.6914533680747803,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
8,same_03,5,0.05,oracle,0.6914305586324647,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
8,same_03,5,0.1,zero,0.6954182441781651,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
8,same_03,5,0.1,support,0.6909561470251719,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
8,same_03,5,0.1,wrong,0.6874183694648565,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
8,same_03,5,0.1,oracle,0.6873859734453357,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
8,same_03,5,0.25,zero,0.6954182441781651,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
8,same_03,5,0.25,support,0.6909561470251719,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
8,same_03,5,0.25,wrong,0.6874183694648565,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
8,same_03,5,0.25,oracle,0.6873859734453357,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
9,same_01,0,0.0,zero,0.43535530676810497,0,0,0,0,0,0,0,1
9,same_01,0,0.0,support,0.43535530676810497,0,0,0,0,0,0,0,1
9,same_01,0,0.0,wrong,0.43535530676810497,0,0,0,0,0,0,0,1
9,same_01,0,0.0,oracle,0.43535530676810497,0,0,0,0,0,0,0,1
9,same_01,1,0.05,zero,0.43534028351359083,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_01,1,0.05,support,0.435343622014594,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_01,1,0.05,wrong,0.4353497425997664,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_01,1,0.05,oracle,0.4353385524389966,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_01,1,0.1,zero,0.43534028351359083,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_01,1,0.1,support,0.435343622014594,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_01,1,0.1,wrong,0.4353497425997664,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_01,1,0.1,oracle,0.4353385524389966,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_01,1,0.25,zero,0.43534028351359083,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_01,1,0.25,support,0.435343622014594,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_01,1,0.25,wrong,0.4353497425997664,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_01,1,0.25,oracle,0.4353385524389966,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_01,3,0.05,zero,0.4292249533890357,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_01,3,0.05,support,0.4294900241862761,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_01,3,0.05,wrong,0.43028341276726395,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_01,3,0.05,oracle,0.4289358639318005,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_01,3,0.1,zero,0.4292249533890357,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_01,3,0.1,support,0.4294900241862761,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_01,3,0.1,wrong,0.43028341276726395,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_01,3,0.1,oracle,0.4289358639318005,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_01,3,0.25,zero,0.4292249533890357,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_01,3,0.25,support,0.4294900241862761,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_01,3,0.25,wrong,0.43028341276726395,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_01,3,0.25,oracle,0.4289358639318005,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_01,5,0.05,zero,0.41540028255910955,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
9,same_01,5,0.05,support,0.41567719267009257,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
9,same_01,5,0.05,wrong,0.417291110608742,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
9,same_01,5,0.05,oracle,0.41474760561299495,4.1306015191366896e-05,0.020261229947209358,0.05000000074505806,0.0,0.0,0.0,0.0,1
9,same_01,5,0.1,zero,0.4124168373200593,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
9,same_01,5,0.1,support,0.41270975987103886,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
9,same_01,5,0.1,wrong,0.4145168780992221,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
9,same_01,5,0.1,oracle,0.41169222804214545,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
9,same_01,5,0.25,zero,0.4124168373200593,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
9,same_01,5,0.25,support,0.41270975987103886,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
9,same_01,5,0.25,wrong,0.4145168780992221,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
9,same_01,5,0.25,oracle,0.41169222804214545,4.1306015191366896e-05,0.020261229947209358,0.07239992171525955,0.0,0.0,0.0,0.0,1
9,same_02,0,0.0,zero,0.42449125592292114,0,0,0,0,0,0,0,1
9,same_02,0,0.0,support,0.42449125592292114,0,0,0,0,0,0,0,1
9,same_02,0,0.0,wrong,0.42449125592292114,0,0,0,0,0,0,0,1
9,same_02,0,0.0,oracle,0.42449125592292114,0,0,0,0,0,0,0,1
9,same_02,1,0.05,zero,0.42447832259997825,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_02,1,0.05,support,0.4244748430765469,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_02,1,0.05,wrong,0.4244760248014859,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_02,1,0.05,oracle,0.4244757950216366,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_02,1,0.1,zero,0.42447832259997825,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_02,1,0.1,support,0.4244748430765469,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_02,1,0.1,wrong,0.4244760248014859,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_02,1,0.1,oracle,0.4244757950216366,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_02,1,0.25,zero,0.42447832259997825,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_02,1,0.25,support,0.4244748430765469,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_02,1,0.25,wrong,0.4244760248014859,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_02,1,0.25,oracle,0.4244757950216366,4.1306015191366896e-05,4.1306015191366896e-05,4.1306015191366896e-05,0.0,0.0,0.0,0.0,1
9,same_02,3,0.05,zero,0.41895382416181626,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
9,same_02,3,0.05,support,0.41828802063580145,4.1306015191366896e-05,0.006148516666144133,0.020261229947209358,0.0,0.0,0.0,0.0,1
