conditioning,effect,estimand,exact_cell,route,training_seed,unit_id
structured,-0.1165057637298077,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p13
structured,-0.14872887570222523,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p13
structured,-0.16855957930339524,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p13
structured,0.023744313551392938,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p14
structured,0.044668019776443336,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p14
structured,0.03815714681661608,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p14
structured,0.11814892063878435,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p15
structured,0.17877566101803533,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p15
structured,0.14840158678298,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p15
structured,-0.09819442970943054,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p16
structured,-0.10142407536492283,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p16
structured,-0.11852676752595492,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p16
structured,0.1580953053660673,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p17
structured,0.1633865849475027,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p17
structured,0.1597283291083394,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p17
structured,0.06035179375188852,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p18
structured,0.06700359722104698,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p18
structured,0.08879278218230564,mechanism_g1_match_vs_three_wrong,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p18
structured,0.10762925429068448,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p03
structured,0.1121697928289682,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p03
structured,0.15496760099076823,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p03
structured,-0.04886977773126842,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p19
structured,-0.009091710829950491,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p19
structured,0.019128072861657797,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p19
structured,0.023199001783049383,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p20
structured,0.053990706932393495,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p20
structured,0.06244487489679799,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p20
structured,0.018711538442955044,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p21
structured,0.01585387252277116,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p21
structured,0.07095127671088412,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p21
structured,0.10401348302088381,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p22
structured,0.1392859051106293,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p22
structured,0.10709508257750332,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p22
structured,-0.006032526451632279,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p23
structured,-0.0017721018232115526,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p23
structured,-0.0009952611168225212,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p23
structured,0.020059535201188018,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p24
structured,0.030630592136450325,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p24
structured,-0.005884334434364304,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p24
structured,0.007392430583801475,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p25
structured,0.029098573907258302,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p25
structured,0.003587448272405832,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p25
structured,-0.09681831795264649,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p26
structured,-0.09914102938976772,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p26
structured,-0.10339198713089698,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p26
structured,0.101304431780055,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p27
structured,0.10825839608666137,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p27
structured,0.10151888263621944,mechanism_g1_match_vs_three_wrong,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p27
structured,0.011285336726894135,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p03
structured,0.03288909011308752,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p03
structured,0.014180763845892277,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p03
structured,0.08621162382123503,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p08
structured,0.07335761535568898,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p08
structured,0.09268567443789871,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p08
structured,-0.007631353790877936,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p24
structured,-0.008006270743815658,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p24
structured,-0.00939990202975439,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p24
structured,-0.08935634340679162,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p28
structured,-0.06624842932858375,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p28
structured,-0.0704797043589485,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p28
structured,0.07363633660129086,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p29
structured,0.06367924051158527,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p29
structured,0.01621187479468215,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p29
structured,0.025340145201569547,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p30
structured,0.038434221110348755,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p30
structured,0.053600699340229485,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p30
structured,-0.014809311800378791,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p31
structured,-0.02592899327765939,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p31
structured,0.0012764822932018933,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p31
structured,-0.06467552267769382,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p32
structured,-0.07644208966796126,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p32
structured,-0.04518591780017361,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p32
structured,-0.09685095757357859,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p33
structured,-0.0923238160336392,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p33
structured,-0.0928605824142613,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p33
structured,0.04660595834158443,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p34
structured,0.015649876814347947,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p34
structured,0.03834228962262861,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p34
structured,-0.06569033382279216,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p35
structured,-0.062132522155716685,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p35
structured,-0.05259653912917565,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p35
structured,-0.04027870161366914,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p36
structured,-0.017071855043211615,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p36
structured,-0.04570008862587721,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p36
structured,-0.0969525281057696,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p37
structured,-0.1166913013644456,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p37
structured,-0.08999485423789917,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p37
structured,-0.08264914112466375,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p38
structured,-0.10558684827112587,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p38
structured,-0.08239700825344005,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p38
structured,0.00904481482644845,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p39
structured,-0.025325103913814612,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p39
structured,0.018929339995876704,mechanism_g1_match_vs_three_wrong,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p39
structured,0.11187034564428443,mechanism_g1_match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p06
structured,0.131863323314333,mechanism_g1_match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p06
structured,0.13918887513265607,mechanism_g1_match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p06
structured,-0.15598939973081136,mechanism_g1_match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p10
structured,-0.12933915077001426,mechanism_g1_match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p10
structured,-0.14543072193393633,mechanism_g1_match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p10
structured,0.09172459659364283,mechanism_g1_match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p24
structured,0.0877582756616213,mechanism_g1_match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p24
structured,0.060804644714070134,mechanism_g1_match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p24
structured,-0.05134904885557324,mechanism_g1_match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p40
structured,-0.08508577243729758,mechanism_g1_match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p40
structured,-0.09549912177816888,mechanism_g1_match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p40
structured,-0.059215440917383615,mechanism_g1_match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p41
structured,-0.050469041605697484,mechanism_g1_match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p41
structured,-0.07448146157642599,mechanism_g1_match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p41
structured,-0.0021543377599792892,mechanism_g1_match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p43
structured,-0.024974550188064232,mechanism_g1_match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p43
structured,0.022539025203382673,mechanism_g1_match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p43
structured,-0.04757965421405066,mechanism_g1_match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p44
structured,-0.03326120509393219,mechanism_g1_match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p44
structured,-0.03606426082819786,mechanism_g1_match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p44
structured,-0.01482661869155603,mechanism_g1_match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p45
structured,0.004140884640436974,mechanism_g1_match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p45
structured,0.006506107006535052,mechanism_g1_match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p45
structured,-0.09686380742629495,mechanism_g1_match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p46
structured,-0.07023153816076594,mechanism_g1_match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p46
structured,-0.07025914779540841,mechanism_g1_match_vs_three_wrong,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p46
