fold,seed,participant,method,family,metric,value
5,20260940,53,Fiber-Stratified-Resample,head_aware_linear_A_HZ,cross_entropy,2.937691333942693
5,20260940,53,Fiber-Stratified-Resample,head_aware_linear_A_HZ,same_different_verification_auroc,0.5185580057526367
5,20260940,54,Fiber-Stratified-Resample,head_aware_linear_A_HZ,subject_recall,0.16
5,20260940,54,Fiber-Stratified-Resample,head_aware_linear_A_HZ,cross_entropy,2.927432557882941
5,20260940,54,Fiber-Stratified-Resample,head_aware_linear_A_HZ,same_different_verification_auroc,0.5151666123547155
5,20260940,46,Fiber-Stratified-Resample,head_aware_linear_A_HU,subject_recall,0.09
5,20260940,46,Fiber-Stratified-Resample,head_aware_linear_A_HU,cross_entropy,3.3393872596843583
5,20260940,46,Fiber-Stratified-Resample,head_aware_linear_A_HU,same_different_verification_auroc,0.48696257649246255
5,20260940,47,Fiber-Stratified-Resample,head_aware_linear_A_HU,subject_recall,0.08
5,20260940,47,Fiber-Stratified-Resample,head_aware_linear_A_HU,cross_entropy,2.957237205694686
5,20260940,47,Fiber-Stratified-Resample,head_aware_linear_A_HU,same_different_verification_auroc,0.4940652121539755
5,20260940,48,Fiber-Stratified-Resample,head_aware_linear_A_HU,subject_recall,0.1
5,20260940,48,Fiber-Stratified-Resample,head_aware_linear_A_HU,cross_entropy,2.655682465341919
5,20260940,48,Fiber-Stratified-Resample,head_aware_linear_A_HU,same_different_verification_auroc,0.5129997961472821
5,20260940,49,Fiber-Stratified-Resample,head_aware_linear_A_HU,subject_recall,0.11
5,20260940,49,Fiber-Stratified-Resample,head_aware_linear_A_HU,cross_entropy,2.942482522947192
5,20260940,49,Fiber-Stratified-Resample,head_aware_linear_A_HU,same_different_verification_auroc,0.5141804536926488
5,20260940,50,Fiber-Stratified-Resample,head_aware_linear_A_HU,subject_recall,0.08
5,20260940,50,Fiber-Stratified-Resample,head_aware_linear_A_HU,cross_entropy,3.013787428102014
5,20260940,50,Fiber-Stratified-Resample,head_aware_linear_A_HU,same_different_verification_auroc,0.48334431786084175
5,20260940,51,Fiber-Stratified-Resample,head_aware_linear_A_HU,subject_recall,0.14
5,20260940,51,Fiber-Stratified-Resample,head_aware_linear_A_HU,cross_entropy,3.024204393645798
5,20260940,51,Fiber-Stratified-Resample,head_aware_linear_A_HU,same_different_verification_auroc,0.5314087892399997
5,20260940,52,Fiber-Stratified-Resample,head_aware_linear_A_HU,subject_recall,0.08
5,20260940,52,Fiber-Stratified-Resample,head_aware_linear_A_HU,cross_entropy,2.836303591218323
5,20260940,52,Fiber-Stratified-Resample,head_aware_linear_A_HU,same_different_verification_auroc,0.5006512560354097
5,20260940,53,Fiber-Stratified-Resample,head_aware_linear_A_HU,subject_recall,0.07
5,20260940,53,Fiber-Stratified-Resample,head_aware_linear_A_HU,cross_entropy,2.9657398391091805
5,20260940,53,Fiber-Stratified-Resample,head_aware_linear_A_HU,same_different_verification_auroc,0.5229731543624161
5,20260940,54,Fiber-Stratified-Resample,head_aware_linear_A_HU,subject_recall,0.15
5,20260940,54,Fiber-Stratified-Resample,head_aware_linear_A_HU,cross_entropy,2.946678416860579
5,20260940,54,Fiber-Stratified-Resample,head_aware_linear_A_HU,same_different_verification_auroc,0.513960260363138
5,20260940,46,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_H,subject_recall,0.29
5,20260940,46,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_H,cross_entropy,2.149421453475952
5,20260940,46,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.5180273688975231
5,20260940,47,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_H,subject_recall,0.14
5,20260940,47,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_H,cross_entropy,2.2207114696502686
5,20260940,47,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.4744206726484627
5,20260940,48,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_H,subject_recall,0.0
5,20260940,48,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_H,cross_entropy,2.1852190494537354
5,20260940,48,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.5041154613915755
5,20260940,49,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_H,subject_recall,0.17
5,20260940,49,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_H,cross_entropy,2.1701836585998535
5,20260940,49,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.5243205574912893
5,20260940,50,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_H,subject_recall,0.0
5,20260940,50,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_H,cross_entropy,2.312025785446167
5,20260940,50,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.49823274644572074
5,20260940,51,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_H,subject_recall,0.25
5,20260940,51,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_H,cross_entropy,2.1940314769744873
5,20260940,51,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.5084369858220943
5,20260940,52,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_H,subject_recall,0.0
5,20260940,52,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_H,cross_entropy,2.207587242126465
5,20260940,52,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.492451549173473
5,20260940,53,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_H,subject_recall,0.38
5,20260940,53,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_H,cross_entropy,2.087937593460083
5,20260940,53,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.5052617449664429
5,20260940,54,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_H,subject_recall,0.0
5,20260940,54,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_H,cross_entropy,2.2543442249298096
5,20260940,54,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_H,same_different_verification_auroc,0.4964869567760426
5,20260940,46,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_Z,subject_recall,0.07
5,20260940,46,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_Z,cross_entropy,2.2928528785705566
5,20260940,46,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.48735891330078174
5,20260940,47,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_Z,subject_recall,0.2
5,20260940,47,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_Z,cross_entropy,2.3003151416778564
5,20260940,47,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.4908794258729329
5,20260940,48,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_Z,subject_recall,0.05
5,20260940,48,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_Z,cross_entropy,2.2905080318450928
5,20260940,48,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.5133139459878929
5,20260940,49,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_Z,subject_recall,0.08
5,20260940,49,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_Z,cross_entropy,2.222776412963867
5,20260940,49,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.5157388952510903
5,20260940,50,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_Z,subject_recall,0.11
5,20260940,50,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_Z,cross_entropy,2.355353355407715
5,20260940,50,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.4821796441013087
5,20260940,51,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_Z,subject_recall,0.12
5,20260940,51,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_Z,cross_entropy,2.1983306407928467
5,20260940,51,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.531436952243129
5,20260940,52,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_Z,subject_recall,0.07
5,20260940,52,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_Z,cross_entropy,2.280897617340088
5,20260940,52,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.49931669109483856
5,20260940,53,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_Z,subject_recall,0.22
5,20260940,53,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_Z,cross_entropy,2.1538240909576416
5,20260940,53,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.5190115052732502
5,20260940,54,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_Z,subject_recall,0.11
5,20260940,54,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_Z,cross_entropy,2.3443944454193115
5,20260940,54,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_Z,same_different_verification_auroc,0.5152115241604626
5,20260940,46,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HZ,subject_recall,0.09
5,20260940,46,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.4270288944244385
5,20260940,46,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.4874195549982294
5,20260940,47,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HZ,subject_recall,0.11
5,20260940,47,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.332282304763794
5,20260940,47,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.4902124967437014
5,20260940,48,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HZ,subject_recall,0.11
5,20260940,48,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.188237190246582
5,20260940,48,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.5134464010147335
5,20260940,49,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HZ,subject_recall,0.08
5,20260940,49,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.304241418838501
5,20260940,49,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.5157398698862113
5,20260940,50,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HZ,subject_recall,0.13
5,20260940,50,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.3441414833068848
5,20260940,50,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.4823914885603992
5,20260940,51,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HZ,subject_recall,0.15
5,20260940,51,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.163802146911621
5,20260940,51,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.5313676279277337
5,20260940,52,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HZ,subject_recall,0.09
5,20260940,52,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.3354222774505615
5,20260940,52,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.4992632696452524
5,20260940,53,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HZ,subject_recall,0.12
5,20260940,53,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.3184890747070312
5,20260940,53,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.5185580057526367
5,20260940,54,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HZ,subject_recall,0.09
5,20260940,54,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HZ,cross_entropy,2.33304500579834
5,20260940,54,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HZ,same_different_verification_auroc,0.5151666123547155
5,20260940,46,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HU,subject_recall,0.06
5,20260940,46,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HU,cross_entropy,2.3112707138061523
5,20260940,46,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.48696257649246255
5,20260940,47,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HU,subject_recall,0.16
5,20260940,47,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HU,cross_entropy,2.199007034301758
5,20260940,47,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.4940652121539755
5,20260940,48,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HU,subject_recall,0.02
5,20260940,48,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HU,cross_entropy,2.4430086612701416
5,20260940,48,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.5129997961472821
5,20260940,49,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HU,subject_recall,0.01
5,20260940,49,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HU,cross_entropy,2.3463165760040283
5,20260940,49,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.5141804536926488
5,20260940,50,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HU,subject_recall,0.21
5,20260940,50,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HU,cross_entropy,2.067127227783203
5,20260940,50,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.48334431786084175
5,20260940,51,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HU,subject_recall,0.15
5,20260940,51,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HU,cross_entropy,2.2046406269073486
5,20260940,51,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.5314087892399997
5,20260940,52,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HU,subject_recall,0.09
5,20260940,52,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HU,cross_entropy,2.416243553161621
5,20260940,52,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.5006512560354097
5,20260940,53,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HU,subject_recall,0.07
5,20260940,53,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HU,cross_entropy,2.4257631301879883
5,20260940,53,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.5229731543624161
5,20260940,54,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HU,subject_recall,0.03
5,20260940,54,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HU,cross_entropy,2.3135440349578857
5,20260940,54,Fiber-Stratified-Resample,head_aware_adaptive_mlp_A_HU,same_different_verification_auroc,0.513960260363138
5,20260940,46,Fiber-Gaussian,training_exposure,exact_copy_rate,0.0
5,20260940,46,Fiber-Gaussian,training_exposure,near_copy_rate,0.0
5,20260940,46,Fiber-Gaussian,training_exposure,nearest_training_fiber_distance,6.160806179046631
5,20260940,46,Fiber-Gaussian,training_exposure,membership_attack_probability,8.240594657893564e-05
5,20260940,47,Fiber-Gaussian,training_exposure,exact_copy_rate,0.0
5,20260940,47,Fiber-Gaussian,training_exposure,near_copy_rate,0.0
5,20260940,47,Fiber-Gaussian,training_exposure,nearest_training_fiber_distance,6.0980544090271
5,20260940,47,Fiber-Gaussian,training_exposure,membership_attack_probability,0.00010127706522578664
5,20260940,48,Fiber-Gaussian,training_exposure,exact_copy_rate,0.0
5,20260940,48,Fiber-Gaussian,training_exposure,near_copy_rate,0.0
5,20260940,48,Fiber-Gaussian,training_exposure,nearest_training_fiber_distance,5.944620132446289
5,20260940,48,Fiber-Gaussian,training_exposure,membership_attack_probability,0.0001634780268925263
5,20260940,49,Fiber-Gaussian,training_exposure,exact_copy_rate,0.0
5,20260940,49,Fiber-Gaussian,training_exposure,near_copy_rate,0.0
5,20260940,49,Fiber-Gaussian,training_exposure,nearest_training_fiber_distance,5.927234649658203
5,20260940,49,Fiber-Gaussian,training_exposure,membership_attack_probability,0.00013550532124896331
5,20260940,50,Fiber-Gaussian,training_exposure,exact_copy_rate,0.0
5,20260940,50,Fiber-Gaussian,training_exposure,near_copy_rate,0.0
5,20260940,50,Fiber-Gaussian,training_exposure,nearest_training_fiber_distance,6.156418323516846
5,20260940,50,Fiber-Gaussian,training_exposure,membership_attack_probability,8.608324762647589e-05
5,20260940,51,Fiber-Gaussian,training_exposure,exact_copy_rate,0.0
5,20260940,51,Fiber-Gaussian,training_exposure,near_copy_rate,0.0
5,20260940,51,Fiber-Gaussian,training_exposure,nearest_training_fiber_distance,6.119605541229248
5,20260940,51,Fiber-Gaussian,training_exposure,membership_attack_probability,9.552821349384249e-05
5,20260940,52,Fiber-Gaussian,training_exposure,exact_copy_rate,0.0
5,20260940,52,Fiber-Gaussian,training_exposure,near_copy_rate,0.0
5,20260940,52,Fiber-Gaussian,training_exposure,nearest_training_fiber_distance,5.962489604949951
5,20260940,52,Fiber-Gaussian,training_exposure,membership_attack_probability,0.00013811031025107021
5,20260940,53,Fiber-Gaussian,training_exposure,exact_copy_rate,0.0
5,20260940,53,Fiber-Gaussian,training_exposure,near_copy_rate,0.0
5,20260940,53,Fiber-Gaussian,training_exposure,nearest_training_fiber_distance,6.011434555053711
5,20260940,53,Fiber-Gaussian,training_exposure,membership_attack_probability,0.00012370380282328592
5,20260940,54,Fiber-Gaussian,training_exposure,exact_copy_rate,0.0
5,20260940,54,Fiber-Gaussian,training_exposure,near_copy_rate,0.0
5,20260940,54,Fiber-Gaussian,training_exposure,nearest_training_fiber_distance,6.002923011779785
5,20260940,54,Fiber-Gaussian,training_exposure,membership_attack_probability,0.00011743462965799076
5,20260940,46,Fiber-Stratified-Resample,training_exposure,exact_copy_rate,1.0
5,20260940,46,Fiber-Stratified-Resample,training_exposure,near_copy_rate,1.0
5,20260940,46,Fiber-Stratified-Resample,training_exposure,nearest_training_fiber_distance,1.6309721218021878e-07
5,20260940,46,Fiber-Stratified-Resample,training_exposure,membership_attack_probability,0.998227724153908
5,20260940,47,Fiber-Stratified-Resample,training_exposure,exact_copy_rate,1.0
5,20260940,47,Fiber-Stratified-Resample,training_exposure,near_copy_rate,1.0
5,20260940,47,Fiber-Stratified-Resample,training_exposure,nearest_training_fiber_distance,1.5771348671478336e-07
5,20260940,47,Fiber-Stratified-Resample,training_exposure,membership_attack_probability,0.998227724189326
5,20260940,48,Fiber-Stratified-Resample,training_exposure,exact_copy_rate,1.0
5,20260940,48,Fiber-Stratified-Resample,training_exposure,near_copy_rate,1.0
5,20260940,48,Fiber-Stratified-Resample,training_exposure,nearest_training_fiber_distance,1.545271572922502e-07
5,20260940,48,Fiber-Stratified-Resample,training_exposure,membership_attack_probability,0.9982277242095651
5,20260940,49,Fiber-Stratified-Resample,training_exposure,exact_copy_rate,1.0
5,20260940,49,Fiber-Stratified-Resample,training_exposure,near_copy_rate,1.0
5,20260940,49,Fiber-Stratified-Resample,training_exposure,nearest_training_fiber_distance,1.541376377645065e-07
5,20260940,49,Fiber-Stratified-Resample,training_exposure,membership_attack_probability,0.9982277242000077
5,20260940,50,Fiber-Stratified-Resample,training_exposure,exact_copy_rate,1.0
5,20260940,50,Fiber-Stratified-Resample,training_exposure,near_copy_rate,1.0
5,20260940,50,Fiber-Stratified-Resample,training_exposure,nearest_training_fiber_distance,1.5974863742940215e-07
