budget_seconds,fold_id,fold_cluster,study,recording_key,eligible,calibration_samples,status,arm,support_reliability,oracle_lambda,deployable_lambda,composite_distance,normalized_frobenius,frequency_magnitude,frequency_phase,common_eog_response,wrong_donor_count,mean_wrong_composite_distance
120.0,study02_layout_02_heldout_00,2,study02,study02/study02_p06,True,24000,success,MATCH,0.5691501222765539,0.5700000000000001,0.5081334574487856,0.8644156940896206,0.4999100610569435,0.2676400914962048,0.6074618729727235,0.5360294152961435,2,1.229912259162631
120.0,study02_layout_02_heldout_00,2,study02,study02/study02_p06,True,24000,success,POP,0.5691501222765539,0.5700000000000001,0.5081334574487856,0.9841105289566447,0.5452758293579087,0.3290275714372264,0.6858671811922585,0.5864962394001926,2,1.229912259162631
120.0,study02_layout_02_heldout_00,2,study02,study02/study02_p06,True,24000,success,EB_ORACLE,0.5691501222765539,0.5700000000000001,0.5081334574487856,0.7380672526747876,0.43183958921132715,0.24835473177045359,0.6115852585912896,0.42855399504520497,2,1.229912259162631
120.0,study02_layout_02_heldout_00,2,study02,study02/study02_p06,True,24000,success,EB_DEPLOYABLE,0.5691501222765539,0.5700000000000001,0.5081334574487856,0.7404105666474572,0.4257032252314799,0.24907756561706257,0.6163739672429791,0.4296956043060967,2,1.229912259162631
120.0,study02_layout_02_heldout_01,3,study02,study02/study02_p07,True,24000,success,MATCH,0.5744266631068332,0.0,1.0,2.403900696870944,0.9045490184986886,0.5445653156024275,0.6629849761641942,1.7930368836520976,1,2.7902101866824496
120.0,study02_layout_02_heldout_01,3,study02,study02/study02_p07,True,24000,success,POP,0.5744266631068332,0.0,1.0,1.1594719396231714,0.6415062679090309,0.3882344759590585,0.5098357847059712,0.7202538851935157,1,2.7902101866824496
120.0,study02_layout_02_heldout_01,3,study02,study02/study02_p07,True,24000,success,EB_ORACLE,0.5744266631068332,0.0,1.0,1.1594719396231714,0.6415062679090309,0.3882344759590585,0.5098357847059712,0.7202538851935157,1,2.7902101866824496
120.0,study02_layout_02_heldout_01,3,study02,study02/study02_p07,True,24000,success,EB_DEPLOYABLE,0.5744266631068332,0.0,1.0,2.403900696870944,0.9045490184986886,0.5445653156024275,0.6629849761641942,1.7930368836520976,1,2.7902101866824496
120.0,study02_layout_02_heldout_01,3,study02,study02/study02_p08,True,24000,success,MATCH,0.5159386174178472,0.9400000000000001,0.5114000489074718,0.6355394265158063,0.37536474515545326,0.20135251720572356,0.7173604385539976,0.36245086545468297,1,1.2041658143367542
120.0,study02_layout_02_heldout_01,3,study02,study02/study02_p08,True,24000,success,POP,0.5159386174178472,0.9400000000000001,0.5114000489074718,1.2443014382488808,0.6437572353254012,0.43952139528585266,0.87710170945341,0.7170698720176871,1,1.2041658143367542
120.0,study02_layout_02_heldout_01,3,study02,study02/study02_p08,True,24000,success,EB_ORACLE,0.5159386174178472,0.9400000000000001,0.5114000489074718,0.6330102810258585,0.36932824036830475,0.19949631525153677,0.7221372883030116,0.3613002369440206,1,1.2041658143367542
120.0,study02_layout_02_heldout_01,3,study02,study02/study02_p08,True,24000,success,EB_DEPLOYABLE,0.5159386174178472,0.9400000000000001,0.5114000489074718,0.7531573520240604,0.35660399944261045,0.21470875428238462,0.7696640850291573,0.46148218923876,1,1.2041658143367542
120.0,study02_layout_02_heldout_02,4,study02,study02/study02_p09,True,24000,success,MATCH,0.4188760220727521,0.72,0.0,1.0900756366127484,0.6269305987409824,0.30584076784066466,0.5177505691721563,0.7324598118548681,1,1.509764663201183
120.0,study02_layout_02_heldout_02,4,study02,study02/study02_p09,True,24000,success,POP,0.4188760220727521,0.72,0.0,1.5887157053783763,1.0917154004092717,0.5135668360207534,0.8652508377333925,0.9886237855842838,1,1.509764663201183
120.0,study02_layout_02_heldout_02,4,study02,study02/study02_p09,True,24000,success,EB_ORACLE,0.4188760220727521,0.72,0.0,0.9815742763803044,0.6230403386332265,0.30295201551903805,0.5333415263050004,0.6252881082307662,1,1.509764663201183
120.0,study02_layout_02_heldout_02,4,study02,study02/study02_p09,True,24000,success,EB_DEPLOYABLE,0.4188760220727521,0.72,0.0,1.5887157053783763,1.0917154004092717,0.5135668360207534,0.8652508377333925,0.9886237855842838,1,1.509764663201183
120.0,study02_layout_02_heldout_02,4,study02,study02/study02_p10,True,24000,success,MATCH,0.36709543033621894,1.0,1.0,1.2264959875085721,0.7815774876658413,0.43572438167396027,0.6749127913613646,0.7232803266984754,1,1.6992392017302778
120.0,study02_layout_02_heldout_02,4,study02,study02/study02_p10,True,24000,success,POP,0.36709543033621894,1.0,1.0,1.7091146981079213,1.0435471542892054,0.690768505780575,0.7343499754548717,0.9449111947818589,1,1.6992392017302778
120.0,study02_layout_02_heldout_02,4,study02,study02/study02_p10,True,24000,success,EB_ORACLE,0.36709543033621894,1.0,1.0,1.2264959875085721,0.7815774876658413,0.43572438167396027,0.6749127913613646,0.7232803266984755,1,1.6992392017302778
120.0,study02_layout_02_heldout_02,4,study02,study02/study02_p10,True,24000,success,EB_DEPLOYABLE,0.36709543033621894,1.0,1.0,1.2264959875085721,0.7815774876658413,0.43572438167396027,0.6749127913613646,0.7232803266984755,1,1.6992392017302778
120.0,study02_layout_02_heldout_03,5,study02,study02/study02_p11,True,24000,success,MATCH,0.533649368980351,0.73,1.0,1.2804833374927151,0.6233170798138322,0.42098758546766635,0.42309557588759716,0.8171861944362891,1,2.0471256685481567
120.0,study02_layout_02_heldout_03,5,study02,study02/study02_p11,True,24000,success,POP,0.533649368980351,0.73,1.0,1.5181053006527732,0.684931219412621,0.49581976121074073,0.4664002688678188,0.9756455125552507,1,2.0471256685481567
120.0,study02_layout_02_heldout_03,5,study02,study02/study02_p11,True,24000,success,EB_ORACLE,0.533649368980351,0.73,1.0,1.2315120589255573,0.5898951843825125,0.42137278058171324,0.3987364967731865,0.7702656286665253,1,2.0471256685481567
120.0,study02_layout_02_heldout_03,5,study02,study02/study02_p11,True,24000,success,EB_DEPLOYABLE,0.533649368980351,0.73,1.0,1.2804833374927151,0.6233170798138322,0.4209875854676663,0.42309557588759716,0.8171861944362891,1,2.0471256685481567
120.0,study02_layout_02_heldout_03,5,study02,study02/study02_p12,True,24000,success,MATCH,0.4868804569529795,0.5700000000000001,0.11325246309959563,0.8439286614865101,0.5830892995951983,0.23987343763827199,0.4920773064075619,0.554847493207482,1,1.1341289298139139
120.0,study02_layout_02_heldout_03,5,study02,study02/study02_p12,True,24000,success,POP,0.4868804569529795,0.5700000000000001,0.11325246309959563,0.8998364740080789,0.5274626995333428,0.31767263938493956,0.40104456946961003,0.5420593776761783,1,1.1341289298139139
120.0,study02_layout_02_heldout_03,5,study02,study02/study02_p12,True,24000,success,EB_ORACLE,0.4868804569529795,0.5700000000000001,0.11325246309959563,0.7860210117960164,0.49887163913857446,0.24175830262628564,0.4324628444873863,0.5010164247209921,1,1.1341289298139139
120.0,study02_layout_02_heldout_03,5,study02,study02/study02_p12,True,24000,success,EB_DEPLOYABLE,0.4868804569529795,0.5700000000000001,0.11325246309959563,0.8588319587015999,0.5030267293590391,0.2952700640131323,0.395392465701378,0.5240226481183298,1,1.1341289298139139
120.0,study02_layout_02_heldout_04,6,study02,study02/study02_p13,True,24000,success,MATCH,0.3495469127509074,0.21,1.0,0.8917273908359475,0.5293270204996036,0.32520014802498576,0.42663794489970736,0.5238634483209911,1,1.3329513228842478
120.0,study02_layout_02_heldout_04,6,study02,study02/study02_p13,True,24000,success,POP,0.3495469127509074,0.21,1.0,0.6837079278423548,0.3859450859961898,0.24494555825521103,0.2827449303217011,0.41048787655497365,1,1.3329513228842478
120.0,study02_layout_02_heldout_04,6,study02,study02/study02_p13,True,24000,success,EB_ORACLE,0.3495469127509074,0.21,1.0,0.6608961121255725,0.3608460153959261,0.23063552406283136,0.25851354381176556,0.40440923368156456,1,1.3329513228842478
120.0,study02_layout_02_heldout_04,6,study02,study02/study02_p13,True,24000,success,EB_DEPLOYABLE,0.3495469127509074,0.21,1.0,0.8917273908359475,0.5293270204996036,0.3252001480249857,0.4266379448997074,0.5238634483209911,1,1.3329513228842478
120.0,study02_layout_02_heldout_04,6,study02,study02/study02_p14,True,24000,success,MATCH,0.4845146948982453,1.0,0.5271022214821284,0.9525796095384997,0.5872514800395241,0.30768386225801725,0.770213936188606,0.5678743536616219,1,1.3549558098265035
120.0,study02_layout_02_heldout_04,6,study02,study02/study02_p14,True,24000,success,POP,0.4845146948982453,1.0,0.5271022214821284,1.5551187731281653,0.9157818088077821,0.5545693778417035,0.7986840211322267,0.9206809931732391,1,1.3549558098265035
120.0,study02_layout_02_heldout_04,6,study02,study02/study02_p14,True,24000,success,EB_ORACLE,0.4845146948982453,1.0,0.5271022214821284,0.9525796095384997,0.5872514800395241,0.3076838622580172,0.770213936188606,0.5678743536616219,1,1.3549558098265035
120.0,study02_layout_02_heldout_04,6,study02,study02/study02_p14,True,24000,success,EB_DEPLOYABLE,0.4845146948982453,1.0,0.5271022214821284,1.1198520441110005,0.6939129264348691,0.3837012725207723,0.7429772688470743,0.6618530447055208,1,1.3549558098265035
120.0,study02_layout_02_heldout_05,7,study02,study02/study02_p15,True,24000,success,MATCH,0.5670393251611632,0.4,0.7577181736873831,1.0334864840607898,0.6140205739451251,0.337384185077645,0.7361896774190385,0.622483331241241,1,1.2366883964472888
120.0,study02_layout_02_heldout_05,7,study02,study02/study02_p15,True,24000,success,POP,0.5670393251611632,0.4,0.7577181736873831,0.9097053568007132,0.5583201358295905,0.3324771223904521,0.36207525050158795,0.5410207093601024,1,1.2366883964472888
120.0,study02_layout_02_heldout_05,7,study02,study02/study02_p15,True,24000,success,EB_ORACLE,0.5670393251611632,0.4,0.7577181736873831,0.8242679919275311,0.49878097102598973,0.2846932484648017,0.35293594380991944,0.5042811490817375,1,1.2366883964472888
120.0,study02_layout_02_heldout_05,7,study02,study02/study02_p15,True,24000,success,EB_DEPLOYABLE,0.5670393251611632,0.4,0.7577181736873831,0.9006852257523452,0.522321691606446,0.2951924275552828,0.521889701114412,0.5533038280856212,1,1.2366883964472888
120.0,study02_layout_02_heldout_05,7,study02,study02/study02_p16,True,24000,success,MATCH,0.5617426612847207,0.49,1.0,0.8749642371293479,0.5322274892991553,0.31301167519912526,0.420608039822285,0.5198917579479941,1,1.2956265076424343
120.0,study02_layout_02_heldout_05,7,study02,study02/study02_p16,True,24000,success,POP,0.5617426612847207,0.49,1.0,0.8629305433150491,0.5017014659143652,0.34543954351570183,0.2895262292910338,0.48853837687024393,1,1.2956265076424343
120.0,study02_layout_02_heldout_05,7,study02,study02/study02_p16,True,24000,success,EB_ORACLE,0.5617426612847207,0.49,1.0,0.7758305296401697,0.4479994392554727,0.29482226725569605,0.29450757426526203,0.45155750495794744,1,1.2956265076424343
120.0,study02_layout_02_heldout_05,7,study02,study02/study02_p16,True,24000,success,EB_DEPLOYABLE,0.5617426612847207,0.49,1.0,0.8749642371293479,0.5322274892991553,0.31301167519912526,0.420608039822285,0.5198917579479941,1,1.2956265076424343
120.0,study02_layout_02_heldout_06,8,study02,study02/study02_p17,True,24000,success,MATCH,0.5002894772828727,0.58,0.27441269227404225,0.8035109871073176,0.5099920670048932,0.2732973362891338,0.36017633357372253,0.49419601746081165,1,1.1213034673331777
120.0,study02_layout_02_heldout_06,8,study02,study02/study02_p17,True,24000,success,POP,0.5002894772828727,0.58,0.27441269227404225,0.8405454186306396,0.5063518665755891,0.30727740819857285,0.4002934936320281,0.49323866106886394,1,1.1213034673331777
120.0,study02_layout_02_heldout_06,8,study02,study02/study02_p17,True,24000,success,EB_ORACLE,0.5002894772828727,0.58,0.27441269227404225,0.7180626278908127,0.43040678627273754,0.252798800413591,0.2961461685796071,0.43564921061926093,1,1.1213034673331777
120.0,study02_layout_02_heldout_06,8,study02,study02/study02_p17,True,24000,success,EB_DEPLOYABLE,0.5002894772828727,0.58,0.27441269227404225,0.7544115491456675,0.44452027060044674,0.27522316692721094,0.3267820508951828,0.44651017712893837,1,1.1213034673331777
120.0,study02_layout_02_heldout_06,8,study02,study02/study02_p18,True,24000,success,MATCH,0.535302502847439,0.66,0.5614255133533415,0.8333148836726176,0.5056662562654484,0.2870907051492049,0.5029865255429876,0.495925525969114,1,1.0185071679337931
120.0,study02_layout_02_heldout_06,8,study02,study02/study02_p18,True,24000,success,POP,0.535302502847439,0.66,0.5614255133533415,0.9794976266169817,0.5278435203598404,0.346736685985394,0.48812407439676203,0.5839485331919115,1,1.0185071679337931
120.0,study02_layout_02_heldout_06,8,study02,study02/study02_p18,True,24000,success,EB_ORACLE,0.535302502847439,0.66,0.5614255133533415,0.7378655375308892,0.42787715469812937,0.2725558683026798,0.43337050613352945,0.42197261861485647,1,1.0185071679337931
120.0,study02_layout_02_heldout_06,8,study02,study02/study02_p18,True,24000,success,EB_DEPLOYABLE,0.535302502847439,0.66,0.5614255133533415,0.7456487485572674,0.42921237597461,0.28106577385360965,0.43056492889098674,0.42152648181455904,1,1.0185071679337931
120.0,study03_layout_03_heldout_00,9,study03,study03/study03_p03,True,24000,success,MATCH,0.3939687137392956,0.36,0.5212742478710702,1.128366306292451,0.7391332065440209,0.38907661078963274,0.6162641671063721,0.677663278792181,1,1.8096093845054653
120.0,study03_layout_03_heldout_00,9,study03,study03/study03_p03,True,24000,success,POP,0.3939687137392956,0.36,0.5212742478710702,0.9695882731419918,0.6310026719074007,0.30626541961421166,0.67077969346572,0.5962448841812081,1,1.8096093845054653
120.0,study03_layout_03_heldout_00,9,study03,study03/study03_p03,True,24000,success,EB_ORACLE,0.3939687137392956,0.36,0.5212742478710702,0.8798218496871335,0.5570312384511558,0.28001526666762133,0.6219253841035433,0.5376140446091578,1,1.8096093845054653
120.0,study03_layout_03_heldout_00,9,study03,study03/study03_p03,True,24000,success,EB_DEPLOYABLE,0.3939687137392956,0.36,0.5212742478710702,0.8980512417682589,0.5611887157798561,0.2928417682950797,0.6011467305092408,0.5450948004222551,1,1.8096093845054653
120.0,study03_layout_03_heldout_00,9,study03,study03/study03_p19,True,24000,success,MATCH,0.6100413729805207,1.0,0.7432087104588537,0.7160595857748921,0.44105146388724,0.20032411772216444,0.7602603884655577,0.4397094292061719,1,1.722248486978537
120.0,study03_layout_03_heldout_00,9,study03,study03/study03_p19,True,24000,success,POP,0.6100413729805207,1.0,0.7432087104588537,1.4734804032243307,0.9521922685976775,0.5462335353416107,0.8452543576715325,0.8427214321155667,1,1.722248486978537
120.0,study03_layout_03_heldout_00,9,study03,study03/study03_p19,True,24000,success,EB_ORACLE,0.6100413729805207,1.0,0.7432087104588537,0.7160595857748921,0.44105146388724,0.20032411772216444,0.7602603884655577,0.4397094292061719,1,1.722248486978537
120.0,study03_layout_03_heldout_00,9,study03,study03/study03_p19,True,24000,success,EB_DEPLOYABLE,0.6100413729805207,1.0,0.7432087104588537,0.7992077093348188,0.4841489601542131,0.2275677101183617,0.7342912720843022,0.49821087200802683,1,1.722248486978537
120.0,study03_layout_03_heldout_01,10,study03,study03/study03_p20,True,24000,success,MATCH,0.5531606555092884,0.88,1.0,0.7293519477275929,0.49363940838748305,0.20451325611802695,0.43540135156197185,0.4812985564533688,1,1.6221648745508892
120.0,study03_layout_03_heldout_01,10,study03,study03/study03_p20,True,24000,success,POP,0.5531606555092884,0.88,1.0,1.259682661035819,0.7763597726347821,0.42560582574600786,1.1549556908706549,0.7185812662027455,1,1.6221648745508892
120.0,study03_layout_03_heldout_01,10,study03,study03/study03_p20,True,24000,success,EB_ORACLE,0.5531606555092884,0.88,1.0,0.7057688782395826,0.45469298490443244,0.19808108972405267,0.5005522461347279,0.45763256390205714,1,1.6221648745508892
120.0,study03_layout_03_heldout_01,10,study03,study03/study03_p20,True,24000,success,EB_DEPLOYABLE,0.5531606555092884,0.88,1.0,0.7293519477275929,0.49363940838748305,0.20451325611802698,0.4354013515619719,0.4812985564533688,1,1.6221648745508892
120.0,study03_layout_03_heldout_01,10,study03,study03/study03_p21,True,24000,success,MATCH,0.6048213665101054,1.0,0.6498076480485144,0.6883006059922019,0.42245881418385167,0.21706748012058555,0.38418132307869657,0.4328149935637467,1,1.483579545678793
120.0,study03_layout_03_heldout_01,10,study03,study03/study03_p21,True,24000,success,POP,0.6048213665101054,1.0,0.6498076480485144,1.0097031611751937,0.472224230578738,0.2974071552347304,0.3461452178136372,0.6776814841590997,1,1.483579545678793
120.0,study03_layout_03_heldout_01,10,study03,study03/study03_p21,True,24000,success,EB_ORACLE,0.6048213665101054,1.0,0.6498076480485144,0.6883006059922019,0.42245881418385167,0.21706748012058555,0.38418132307869657,0.43281499356374664,1,1.483579545678793
120.0,study03_layout_03_heldout_01,10,study03,study03/study03_p21,True,24000,success,EB_DEPLOYABLE,0.6048213665101054,1.0,0.6498076480485144,0.7375818753113232,0.39167040964345246,0.21913546027875455,0.352410893629992,0.4832053256695694,1,1.483579545678793
120.0,study03_layout_03_heldout_02,11,study03,study03/study03_p22,True,24000,success,MATCH,0.4564352757291717,0.7000000000000001,0.26722621577036826,1.0078931664695845,0.5963300240365365,0.29380451734228374,0.5161091909834737,0.6624777300289533,1,1.4615822721877572
120.0,study03_layout_03_heldout_02,11,study03,study03/study03_p22,True,24000,success,POP,0.4564352757291717,0.7000000000000001,0.26722621577036826,1.252848666909459,0.619297238399966,0.3869659171974983,0.48411717195662485,0.8174710325162982,1,1.4615822721877572
120.0,study03_layout_03_heldout_02,11,study03,study03/study03_p22,True,24000,success,EB_ORACLE,0.4564352757291717,0.7000000000000001,0.26722621577036826,0.9268650034266972,0.5328060037618156,0.28216051458968777,0.46549081190100905,0.5981554076469084,1,1.4615822721877572
120.0,study03_layout_03_heldout_02,11,study03,study03/study03_p22,True,24000,success,EB_DEPLOYABLE,0.4564352757291717,0.7000000000000001,0.26722621577036826,1.0675240279045533,0.5604406155959785,0.33860961539130113,0.45405096117952515,0.6835093163952995,1,1.4615822721877572
120.0,study03_layout_03_heldout_02,11,study03,study03/study03_p23,True,24000,success,MATCH,0.5665908291948428,0.91,0.3909696010372931,1.210251587493918,0.6940804528389148,0.41011681549874124,0.8199619025816942,0.7181385817370073,1,1.5932230726584666
120.0,study03_layout_03_heldout_02,11,study03,study03/study03_p23,True,24000,success,POP,0.5665908291948428,0.91,0.3909696010372931,1.5335346878661054,0.8448802985926624,0.5405316365703323,0.9115262376941469,0.9018504275263584,1,1.5932230726584666
120.0,study03_layout_03_heldout_02,11,study03,study03/study03_p23,True,24000,success,EB_ORACLE,0.5665908291948428,0.91,0.3909696010372931,1.2057094863836941,0.6924809504468167,0.41295705131632593,0.8058629623431411,0.7121661388330541,1,1.5932230726584666
120.0,study03_layout_03_heldout_02,11,study03,study03/study03_p23,True,24000,success,EB_DEPLOYABLE,0.5665908291948428,0.91,0.3909696010372931,1.3313685312098307,0.7504421983658359,0.479656115639468,0.8082466334119669,0.7708877522291658,1,1.5932230726584666
120.0,study03_layout_03_heldout_03,12,study03,study03/study03_p24,True,24000,success,MATCH,0.5549658881213336,0.74,1.0,0.6692230720548885,0.3996715770532597,0.22179250669796854,0.4803693546537211,0.39939362989154786,1,1.218133643040161
120.0,study03_layout_03_heldout_03,12,study03,study03/study03_p24,True,24000,success,POP,0.5549658881213336,0.74,1.0,0.8820650265834742,0.49029810641743643,0.27778714868837684,0.5286845066471436,0.551409427230383,1,1.218133643040161
120.0,study03_layout_03_heldout_03,12,study03,study03/study03_p24,True,24000,success,EB_ORACLE,0.5549658881213336,0.74,1.0,0.641631363447676,0.36804125933268017,0.20408572241803244,0.42735562750024053,0.3948100782796195,1,1.218133643040161
120.0,study03_layout_03_heldout_03,12,study03,study03/study03_p24,True,24000,success,EB_DEPLOYABLE,0.5549658881213336,0.74,1.0,0.6692230720548885,0.3996715770532597,0.22179250669796854,0.4803693546537211,0.39939362989154786,1,1.218133643040161
120.0,study03_layout_03_heldout_03,12,study03,study03/study03_p25,True,24000,success,MATCH,0.5506823024314473,0.79,0.9430793833797689,0.5378130470490937,0.3237274111739718,0.17774948252019074,0.3548343130539231,0.32458013322351065,1,1.598119869841144
120.0,study03_layout_03_heldout_03,12,study03,study03/study03_p25,True,24000,success,POP,0.5506823024314473,0.79,0.9430793833797689,0.9218763672398568,0.4966816756387258,0.34206665672674724,0.43888791102866104,0.5359209194102434,1,1.598119869841144
120.0,study03_layout_03_heldout_03,12,study03,study03/study03_p25,True,24000,success,EB_ORACLE,0.5506823024314473,0.79,0.9430793833797689,0.48658332591206466,0.28833638555747326,0.16445884530155902,0.32318627314363874,0.2898058532961418,1,1.598119869841144
120.0,study03_layout_03_heldout_03,12,study03,study03/study03_p25,True,24000,success,EB_DEPLOYABLE,0.5506823024314473,0.79,0.9430793833797689,0.5142290228639607,0.3086237513779218,0.16971558540875517,0.33976218279693154,0.31053721917551236,1,1.598119869841144
120.0,study03_layout_03_heldout_04,13,study03,study03/study03_p26,True,24000,success,MATCH,0.5048935645498519,0.47000000000000003,0.8326256749586722,0.8427805908014648,0.5217970648332644,0.27751204653618317,0.5321669864190173,0.5120518456233799,1,0.9775940339032216
120.0,study03_layout_03_heldout_04,13,study03,study03/study03_p26,True,24000,success,POP,0.5048935645498519,0.47000000000000003,0.8326256749586722,0.8501602223113585,0.4903323406923939,0.2885727446918914,0.4983659649819337,0.5117508811212736,1,0.9775940339032216
120.0,study03_layout_03_heldout_04,13,study03,study03/study03_p26,True,24000,success,EB_ORACLE,0.5048935645498519,0.47000000000000003,0.8326256749586722,0.7256186482203355,0.43119124827939287,0.23998506846349357,0.47580512094191607,0.4380530676626503,1,0.9775940339032216
120.0,study03_layout_03_heldout_04,13,study03,study03/study03_p26,True,24000,success,EB_DEPLOYABLE,0.5048935645498519,0.47000000000000003,0.8326256749586722,0.784381369344108,0.48746222607615547,0.26127921210071364,0.5097555815249178,0.4721265990909026,1,0.9775940339032216
120.0,study03_layout_03_heldout_04,13,study03,study03/study03_p27,True,24000,success,MATCH,0.5816258109751881,1.0,0.9701412467665103,0.8035630177449622,0.479765404499934,0.25278833698925135,0.4783775543998881,0.5029369253157221,1,1.1641726719208405
120.0,study03_layout_03_heldout_04,13,study03,study03/study03_p27,True,24000,success,POP,0.5816258109751881,1.0,0.9701412467665103,1.1071373784782998,0.6720286965763563,0.3598510152225888,0.6834299577622636,0.6789433674794847,1,1.1641726719208405
120.0,study03_layout_03_heldout_04,13,study03,study03/study03_p27,True,24000,success,EB_ORACLE,0.5816258109751881,1.0,0.9701412467665103,0.8035630177449622,0.479765404499934,0.25278833698925135,0.47837755439988805,0.5029369253157221,1,1.1641726719208405
120.0,study03_layout_03_heldout_04,13,study03,study03/study03_p27,True,24000,success,EB_DEPLOYABLE,0.5816258109751881,1.0,0.9701412467665103,0.8055112537267624,0.4790953414435482,0.25240835508080844,0.4787365115862231,0.5052292474873316,1,1.1641726719208405
120.0,study04_layout_04_heldout_00,14,study04,study04/study04_p03,True,12000,success,MATCH,0.45490435281513264,0.62,0.8325897498429033,0.783734982520881,0.4804767891102498,0.25272328765537055,0.5007366982956541,0.48093802503594507,2,1.9028896453025916
120.0,study04_layout_04_heldout_00,14,study04,study04/study04_p03,True,12000,success,POP,0.45490435281513264,0.62,0.8325897498429033,0.9131744680950331,0.5303366597753035,0.297400877726974,0.4846467253597056,0.5673089178320886,2,1.9028896453025916
120.0,study04_layout_04_heldout_00,14,study04,study04/study04_p03,True,12000,success,EB_ORACLE,0.45490435281513264,0.62,0.8325897498429033,0.6774001863796117,0.40831989015456555,0.22623416303981345,0.41945117503534424,0.40922090583626386,2,1.9028896453025916
120.0,study04_layout_04_heldout_00,14,study04,study04/study04_p03,True,12000,success,EB_DEPLOYABLE,0.45490435281513264,0.62,0.8325897498429033,0.7125602336845608,0.4338798256999805,0.23371656195722149,0.44866845717695963,0.4339768260096433,2,1.9028896453025916
120.0,study04_layout_04_heldout_00,14,study04,study04/study04_p08,True,12000,success,MATCH,0.5359597658866178,0.96,1.0,0.6328151027397413,0.4010667424060207,0.1935422300459225,0.37228519409890415,0.4020443532839284,2,1.2970853521653487
120.0,study04_layout_04_heldout_00,14,study04,study04/study04_p08,True,12000,success,POP,0.5359597658866178,0.96,1.0,1.1474054358976495,0.646117151160494,0.359873496394829,0.4322929422270567,0.7443026452801149,2,1.2970853521653487
120.0,study04_layout_04_heldout_00,14,study04,study04/study04_p08,True,12000,success,EB_ORACLE,0.5359597658866178,0.96,1.0,0.6319511846750061,0.39788269650214453,0.19149739402523155,0.36853223256922585,0.40360056739285194,2,1.2970853521653487
120.0,study04_layout_04_heldout_00,14,study04,study04/study04_p08,True,12000,success,EB_DEPLOYABLE,0.5359597658866178,0.96,1.0,0.6328151027397414,0.4010667424060207,0.1935422300459225,0.3722851940989042,0.40204435328392846,2,1.2970853521653487
120.0,study04_layout_04_heldout_00,14,study04,study04/study04_p24,True,12000,success,MATCH,0.5834320012080194,0.9400000000000001,1.0,0.4259383738301462,0.25737051192678556,0.12433826397937693,0.39630678843662764,0.2619694310071065,2,1.4554979456350248
120.0,study04_layout_04_heldout_00,14,study04,study04/study04_p24,True,12000,success,POP,0.5834320012080194,0.9400000000000001,1.0,0.8848443249938078,0.48879337129098954,0.33903765149423176,0.36914685174354955,0.5088919883252211,2,1.4554979456350248
120.0,study04_layout_04_heldout_00,14,study04,study04/study04_p24,True,12000,success,EB_ORACLE,0.5834320012080194,0.9400000000000001,1.0,0.42342730212553725,0.2530262772038934,0.12417938219958646,0.3819868144245439,0.2610492384834964,2,1.4554979456350248
120.0,study04_layout_04_heldout_00,14,study04,study04/study04_p24,True,12000,success,EB_DEPLOYABLE,0.5834320012080194,0.9400000000000001,1.0,0.4259383738301462,0.25737051192678556,0.12433826397937695,0.39630678843662764,0.2619694310071065,2,1.4554979456350248
120.0,study04_layout_04_heldout_01,15,study04,study04/study04_p28,True,12000,success,MATCH,0.4122257487161057,0.66,0.5886560381259723,0.7914307977476964,0.5137810481221814,0.22898713704085485,0.5544261116122925,0.5070010495456123,1,1.9547725569971859
120.0,study04_layout_04_heldout_01,15,study04,study04/study04_p28,True,12000,success,POP,0.4122257487161057,0.66,0.5886560381259723,0.8844610719534414,0.5143013200963635,0.2862528822581593,0.4255522503753887,0.5556529646577432,1,1.9547725569971859
120.0,study04_layout_04_heldout_01,15,study04,study04/study04_p28,True,12000,success,EB_ORACLE,0.4122257487161057,0.66,0.5886560381259723,0.7449164974485042,0.4663777647368546,0.23321218976225344,0.4719230998976507,0.46451199769648566,1,1.9547725569971859
120.0,study04_layout_04_heldout_01,15,study04,study04/study04_p28,True,12000,success,EB_DEPLOYABLE,0.4122257487161057,0.66,0.5886560381259723,0.7467764453990741,0.46331968180524047,0.2373488560607252,0.45954905707393606,0.4634726836309553,1,1.9547725569971859
120.0,study04_layout_04_heldout_01,15,study04,study04/study04_p29,True,12000,success,MATCH,0.485343600304562,1.0,0.6353988903946164,0.8072694737967818,0.48650464919568814,0.2896772028850362,0.29606902389135753,0.4879853685226098,1,1.399008559940817
120.0,study04_layout_04_heldout_01,15,study04,study04/study04_p29,True,12000,success,POP,0.485343600304562,1.0,0.6353988903946164,1.2558361794793838,0.6903768695361062,0.4768819112589494,0.3331535163592403,0.7456389165845103,1,1.399008559940817
120.0,study04_layout_04_heldout_01,15,study04,study04/study04_p29,True,12000,success,EB_ORACLE,0.485343600304562,1.0,0.6353988903946164,0.8072694737967818,0.48650464919568814,0.2896772028850362,0.29606902389135753,0.4879853685226098,1,1.399008559940817
120.0,study04_layout_04_heldout_01,15,study04,study04/study04_p29,True,12000,success,EB_DEPLOYABLE,0.485343600304562,1.0,0.6353988903946164,0.8901658160431778,0.49008895158811294,0.31425361306587096,0.2638309334135419,0.5495291096359527,1,1.399008559940817
