seed,subject,protocol,context,uncertainty_mean,latent_uncertainty_mean,preservation,covariance,eog_attenuation,mi_kappa,low_eog_fraction
20260811,4,same_01,WRONG,0.060825638473033905,0.006925123743712902,0.7920439690351486,0.10354248266252365,0.15561038827978946,0.6,0.3
20260811,4,same_02,MATCH,0.05898838862776756,0.0069188508205115795,0.7965545356273651,0.09184766926425926,0.1358118815627936,0.7990155865463495,0.3
20260811,4,same_02,POP,0.05892139673233032,0.0069109294563531876,0.8123001307249069,0.09022150664804866,0.12376746109494266,0.7990155865463495,0.3
20260811,4,same_02,WRONG,0.058987438678741455,0.006918770726770163,0.7959520667791367,0.08956128095471237,0.13472460463318772,0.7990155865463495,0.3
20260811,4,same_03,MATCH,0.060942791402339935,0.006939073093235493,0.8224385529756546,0.08694851308101582,0.05798953444282992,0.9,0.3
20260811,4,same_03,POP,0.0607411153614521,0.00691581517457962,0.7477335035800934,0.09719399949216072,0.028421584736779942,0.875,0.3
20260811,4,same_03,WRONG,0.06092327833175659,0.006936795078217983,0.8327040672302246,0.08227956172814144,0.05459714003246115,0.825,0.3
20260811,5,same_01,MATCH,0.06753061711788177,0.00771382637321949,0.8041324615478516,0.1273522950302174,0.1303042488104876,0.33333333333333337,0.3
20260811,5,same_01,POP,0.0672551840543747,0.0076829055324196815,0.8220146745443344,0.12318298796274457,0.12042275673449221,0.33333333333333337,0.3
20260811,5,same_01,WRONG,0.06776637583971024,0.007740235421806574,0.771912008523941,0.13635048098826152,0.1396431624982378,0.2666666666666667,0.3
20260811,5,same_02,MATCH,0.06772147864103317,0.007720799185335636,0.7980893105268478,0.152652344330713,0.12597832460806888,0.6841673502871206,0.3
20260811,5,same_02,POP,0.0676315575838089,0.0077102710492908955,0.8144129365682602,0.14408021980020874,0.11325480240605734,0.7124075595727197,0.3
20260811,5,same_02,WRONG,0.068074531853199,0.007761220447719097,0.7679687738418579,0.158658998654464,0.1258186594392649,0.6560196560196561,0.3
20260811,5,same_03,MATCH,0.07597030699253082,0.008651982061564922,0.8253894299268723,0.13313768002869833,0.0682781491131512,0.575,0.3
20260811,5,same_03,POP,0.07540775835514069,0.008588520810008049,0.7601227760314941,0.16464217620382504,0.07606312151769998,0.65,0.3
20260811,5,same_03,WRONG,0.07809552550315857,0.008899045176804066,0.7153298258781433,0.17353929928963827,0.05771896927507844,0.6,0.3
20260811,6,same_01,MATCH,0.08603595197200775,0.009989004582166672,0.8054943829774857,0.18262074771481349,0.12848265942751555,0.19999999999999996,0.3
20260811,6,same_01,POP,0.08588863909244537,0.009971301071345806,0.8412942737340927,0.15994888173243843,0.10773509261036657,0.1333333333333333,0.3
20260811,6,same_01,WRONG,0.08600512892007828,0.009985311888158321,0.815225288271904,0.17651568909001164,0.12499647370215694,0.19999999999999996,0.3
20260811,6,same_02,MATCH,0.08340508490800858,0.009684004820883274,0.8281843811273575,0.15487768259801804,0.12581090270056544,0.43333333333333335,0.3
20260811,6,same_02,POP,0.08331629633903503,0.009672950021922588,0.8586846143007278,0.13502013925255374,0.10094597077851952,0.33333333333333337,0.3
20260811,6,same_02,WRONG,0.0833531841635704,0.009677770547568798,0.840799868106842,0.14457452375554913,0.1182453799838657,0.4,0.3
20260811,6,same_03,MATCH,0.08451496064662933,0.00981098972260952,0.8369224071502686,0.151898923478874,0.09718136389928986,0.525,0.3
20260811,6,same_03,POP,0.08423036336898804,0.00977695919573307,0.8456624448299408,0.15079966540375792,0.1049328829539263,0.575,0.3
20260811,6,same_03,WRONG,0.08422192186117172,0.009775742888450623,0.877289280295372,0.13034599142097683,0.07578423647569757,0.55,0.3
20260811,7,same_01,MATCH,0.044989220798015594,0.007181686349213123,0.7931256294250488,0.11722617712673854,0.12198635192561832,0.033333333333333326,0.3
20260811,7,same_01,POP,0.0450054407119751,0.007184281479567289,0.8265349715948105,0.10872409890658552,0.11002591586003857,-0.03333333333333344,0.3
20260811,7,same_01,WRONG,0.045032158493995667,0.007188539486378431,0.8084740489721298,0.107114158323058,0.11546992250578453,0.033333333333333326,0.3
20260811,7,same_02,MATCH,0.049673136323690414,0.007014578673988581,0.765301913022995,0.09966548067394562,0.1393472912416554,0.06666666666666665,0.3
20260811,7,same_02,POP,0.049668945372104645,0.007013993337750435,0.797324612736702,0.0987605291677234,0.13555579063000484,0.09999999999999998,0.3
20260811,7,same_02,WRONG,0.04973464831709862,0.007023238576948643,0.7708141952753067,0.09315934818703459,0.13630943842055987,0.09999999999999998,0.3
20260811,7,same_03,MATCH,0.059735752642154694,0.007341658230870962,0.752120777964592,0.15060493050586543,0.07158963694951881,0.5,0.3
20260811,7,same_03,POP,0.0596768744289875,0.007334466092288494,0.6619177162647247,0.1681480575074907,0.06039488731388093,0.475,0.3
20260811,7,same_03,WRONG,0.05971968173980713,0.007339641451835632,0.7837113440036774,0.13081417471533197,0.060372251810814376,0.5,0.3
20260811,8,same_01,MATCH,0.06730939447879791,0.007845282554626465,0.7724673599004745,0.11897048287341117,0.11928266575793411,-0.02499999999999991,0.3
20260811,8,same_01,POP,0.06725482642650604,0.007838954217731953,0.772365614771843,0.11914002446148847,0.12159260285900221,0.025000000000000022,0.3
20260811,8,same_01,WRONG,0.0687011331319809,0.008007461205124855,0.7704928517341614,0.11783856409314304,0.11588056919726897,0.0,0.3
20260811,8,same_02,MATCH,0.06787827610969543,0.007911904715001583,0.7913055866956711,0.1105133751387689,0.1241961578673336,0.30000000000000004,0.3
20260811,8,same_02,POP,0.06765557825565338,0.007885984145104885,0.8079381883144379,0.11125806757007756,0.11873970865839914,0.3666666666666667,0.3
20260811,8,same_02,WRONG,0.06788652390241623,0.00791286863386631,0.7874187529087067,0.1119149142926988,0.11859648347569787,0.30000000000000004,0.3
20260811,8,same_03,MATCH,0.0652381181716919,0.007603992708027363,0.8699107766151428,0.08693341469948436,0.06867939217490857,0.825,0.3
20260811,8,same_03,POP,0.0650983452796936,0.007587739732116461,0.8038670122623444,0.10292137986573262,0.07858829153930835,0.85,0.3
20260811,8,same_03,WRONG,0.0649840384721756,0.007574405521154404,0.866507351398468,0.08683645170999128,0.06716053484920442,0.825,0.3
20260811,9,same_01,MATCH,0.04393591731786728,0.006997587624937296,0.7808963656425476,0.08505466074682637,0.08461004015474559,0.4,0.3
20260811,9,same_01,POP,0.04383065551519394,0.0069808210246264935,0.7977019101381302,0.08960272237206451,0.09008696947293411,0.33333333333333337,0.3
20260811,9,same_01,WRONG,0.04387610778212547,0.006988061126321554,0.8017137944698334,0.08769884072623574,0.08989027457097716,0.3666666666666667,0.3
20260811,9,same_02,MATCH,0.044320303946733475,0.007016192656010389,0.7949238717556,0.0948118524380948,0.06507355535621982,0.2666666666666667,0.3
20260811,9,same_02,POP,0.04426220804452896,0.007006992120295763,0.8139578849077225,0.09509272776839058,0.07387293652601094,0.23333333333333328,0.3
20260811,9,same_02,WRONG,0.04439614713191986,0.007028214167803526,0.8169620633125305,0.09404669096109987,0.06715301496336974,0.19999999999999996,0.3
20260811,9,same_03,MATCH,0.045314330607652664,0.007062616758048534,0.7821751832962036,0.11489545667993663,0.08868267201341952,0.625,0.3
20260811,9,same_03,POP,0.04487404227256775,0.00699397549033165,0.7110550403594971,0.12125424148938162,0.06999349935032974,0.65,0.3
20260811,9,same_03,WRONG,0.04536290466785431,0.007070191204547882,0.785029798746109,0.11421601826645987,0.08794648280749143,0.625,0.3
