subject,protocol,k,method,rrmse,correlation,delta_snr,paired_psd_error_1_45,paired_spectral_utility
4,same_03,8,LINEAR-WRONG,0.09544448554515839,0.995488372304958,9.063594818115234,0.038996245712041855,0.11723167076706886
4,same_03,8,DET-WRONG,0.08400078862905502,0.9965546366606433,10.172944068908691,0.04649834707379341,0.1097295694053173
4,same_03,8,DIFF-WRONG,0.08533786982297897,0.9963419365622977,10.035776138305664,0.04858333617448807,0.10764458030462265
4,same_03,8,DIFF-TEMPORAL-SHUFFLED,0.3795248866081238,0.9349560945441723,-2.9261937141418457,0.2195759117603302,-0.06334799528121948
4,same_01,32,RAW,0.41136810183525085,0.9272495937274942,0.0,0.24034219980239868,0.0
4,same_01,32,LINEAR-POP,0.08557500690221786,0.9963393636186482,13.637674331665039,0.04648960754275322,0.19385259225964546
4,same_01,32,DET-POP,0.130190908908844,0.9916201481920287,9.992999076843262,0.06176968663930893,0.17857251316308975
4,same_01,32,DIFF-POP,0.12560363113880157,0.9920794868095602,10.304567337036133,0.06005624681711197,0.1802859529852867
4,same_01,32,LINEAR-MATCH,0.021943071857094765,0.9997633875903409,25.458663940429688,0.00865583773702383,0.23168636206537485
4,same_01,32,DET-MATCH,0.07841712981462479,0.9969734015192826,14.396394729614258,0.032632164657115936,0.20771003514528275
4,same_01,32,DIFF-MATCH,0.0736537054181099,0.9973100684482227,14.94072151184082,0.03338658809661865,0.20695561170578003
4,same_01,32,LINEAR-WRONG,0.09704916924238205,0.9953185078609827,12.54477596282959,0.03437161445617676,0.20597058534622192
4,same_01,32,DET-WRONG,0.1168888658285141,0.9932604952161931,10.929150581359863,0.044949695467948914,0.19539250433444977
4,same_01,32,DIFF-WRONG,0.11000415682792664,0.9939291887655652,11.45643138885498,0.04355723783373833,0.19678496196866035
4,same_01,32,DIFF-TEMPORAL-SHUFFLED,0.5944839715957642,0.8612839089183204,-3.1981916427612305,0.3404923379421234,-0.10015013813972473
4,same_02,32,RAW,0.46032410860061646,0.9072802345070613,0.0,0.16333279013633728,0.0
4,same_02,32,LINEAR-POP,0.21141400933265686,0.9784967664298031,6.758599281311035,0.0743209719657898,0.08901181817054749
4,same_02,32,DET-POP,0.1446811854839325,0.99014490958837,10.053032875061035,0.073802150785923,0.08953063935041428
4,same_02,32,DIFF-POP,0.14096787571907043,0.9902896776181453,10.278871536254883,0.0744372010231018,0.08889558911323547
4,same_02,32,LINEAR-MATCH,0.3020337224006653,0.9573585472346844,3.660165309906006,0.10250897705554962,0.06082381308078766
4,same_02,32,DET-MATCH,0.18991480767726898,0.9827457043271414,7.690097808837891,0.09901461005210876,0.06431818008422852
4,same_02,32,DIFF-MATCH,0.1920829564332962,0.9820536674841601,7.591497898101807,0.10585346817970276,0.05747932195663452
4,same_02,32,LINEAR-WRONG,0.33658385276794434,0.9476777160390689,2.719409227371216,0.12173331528902054,0.04159947484731674
4,same_02,32,DET-WRONG,0.21645903587341309,0.9774762421808194,6.553760051727295,0.11705532670021057,0.04627746343612671
4,same_02,32,DIFF-WRONG,0.21487954258918762,0.9775244309462207,6.617373466491699,0.119526207447052,0.04380658268928528
4,same_02,32,DIFF-TEMPORAL-SHUFFLED,0.6096547842025757,0.8519617096251016,-2.440406084060669,0.3318861424922943,-0.16855335235595703
4,same_03,32,RAW,0.27097582817077637,0.9673785457458486,0.0,0.15622791647911072,0.0
4,same_03,32,LINEAR-POP,0.12894555926322937,0.9923321387928237,6.450483798980713,0.07866847515106201,0.0775594413280487
4,same_03,32,DET-POP,0.1396542489528656,0.9916306874717958,5.757528305053711,0.07563707232475281,0.08059084415435791
4,same_03,32,DIFF-POP,0.13507124781608582,0.9916526426556602,6.047353744506836,0.0794183760881424,0.07680954039096832
4,same_03,32,LINEAR-MATCH,0.02321973443031311,0.9997312716345261,21.341468811035156,0.009295441210269928,0.1469324752688408
4,same_03,32,DET-MATCH,0.059269603341817856,0.9983566962881124,13.201971054077148,0.028288088738918304,0.1279398277401924
4,same_03,32,DIFF-MATCH,0.05474797636270523,0.9984986158081186,13.891250610351562,0.03175782784819603,0.12447008863091469
4,same_03,32,LINEAR-WRONG,0.09544448554515839,0.995488372304958,9.063594818115234,0.038996245712041855,0.11723167076706886
4,same_03,32,DET-WRONG,0.08400078862905502,0.9965546366606433,10.172944068908691,0.04649834707379341,0.1097295694053173
4,same_03,32,DIFF-WRONG,0.07959265261888504,0.9968172768833803,10.641151428222656,0.045748114585876465,0.11047980189323425
4,same_03,32,DIFF-TEMPORAL-SHUFFLED,0.3771703839302063,0.9357239650271488,-2.872140407562256,0.21846763789653778,-0.06223972141742706
5,same_01,8,RAW,1.2696977853775024,0.6191969470182719,0.0,0.1997140794992447,0.0
5,same_01,8,LINEAR-POP,0.07116295397281647,0.9974697681502407,25.028926849365234,0.01758074387907982,0.18213333562016487
5,same_01,8,DET-POP,0.16972613334655762,0.9857650409412188,17.479032516479492,0.04430483654141426,0.15540924295783043
5,same_01,8,DIFF-POP,0.16618183255195618,0.9863611729649656,17.662336349487305,0.0512528195977211,0.1484612599015236
5,same_01,8,LINEAR-MATCH,0.30453404784202576,0.9565327519903776,12.401289939880371,0.043735966086387634,0.15597811341285706
5,same_01,8,DET-MATCH,0.1864270716905594,0.982784356861355,16.663827896118164,0.05664602667093277,0.14306805282831192
5,same_01,8,DIFF-MATCH,0.18138524889945984,0.9837407824239471,16.901968002319336,0.06227032095193863,0.13744375854730606
5,same_01,8,LINEAR-WRONG,0.4270922839641571,0.9196459641034483,9.463571548461914,0.07212270051240921,0.12759137898683548
5,same_01,8,DET-WRONG,0.1894313544034958,0.9823129864122039,16.52496910095215,0.08274400234222412,0.11697007715702057
5,same_01,8,DIFF-WRONG,0.18673011660575867,0.9828600860728031,16.64971923828125,0.08665018528699875,0.11306389421224594
5,same_01,8,DIFF-TEMPORAL-SHUFFLED,1.0922969579696655,0.6755928784618571,1.3071924448013306,0.3484036326408386,-0.14868955314159393
5,same_02,8,RAW,0.38967233896255493,0.9326669000168346,0.0,0.2416897863149643,0.0
5,same_02,8,LINEAR-POP,0.1106945052742958,0.993953021842758,10.93147087097168,0.05400140956044197,0.18768837675452232
5,same_02,8,DET-POP,0.20418895781040192,0.9791390118404856,5.613346576690674,0.0786401629447937,0.1630496233701706
5,same_02,8,DIFF-POP,0.20174561440944672,0.9795531406131988,5.717909812927246,0.08106071501970291,0.16062907129526138
5,same_02,8,LINEAR-MATCH,0.012441309168934822,0.99992660944895,29.916669845581055,0.0071858689188957214,0.23450391739606857
5,same_02,8,DET-MATCH,0.14429716765880585,0.9895768824876907,8.628835678100586,0.04647970572113991,0.1952100805938244
5,same_02,8,DIFF-MATCH,0.14462101459503174,0.9894935560193483,8.609363555908203,0.05192131921648979,0.1897684670984745
5,same_02,8,LINEAR-WRONG,0.17278505861759186,0.9853894772983772,7.063868045806885,0.04919508472084999,0.1924947015941143
5,same_02,8,DET-WRONG,0.22445011138916016,0.97488313177836,4.791594505310059,0.06863351911306381,0.17305626720190048
5,same_02,8,DIFF-WRONG,0.2199397087097168,0.9757603261619092,4.967918872833252,0.07213837653398514,0.16955140978097916
5,same_02,8,DIFF-TEMPORAL-SHUFFLED,0.5770938396453857,0.8651118073617595,-3.410937547683716,0.3338850736618042,-0.0921952873468399
5,same_03,8,RAW,0.5438153743743896,0.8779988999911044,0.0,0.1748051941394806,0.0
5,same_03,8,LINEAR-POP,0.1889685094356537,0.9825117283027205,9.181241035461426,0.06900782138109207,0.10579737275838852
5,same_03,8,DET-POP,0.2405056655406952,0.9708755092812571,7.086523056030273,0.07124492526054382,0.10356026887893677
5,same_03,8,DIFF-POP,0.23758506774902344,0.9715034574134909,7.192646026611328,0.07762128114700317,0.09718391299247742
5,same_03,8,LINEAR-MATCH,0.2236456423997879,0.9755201380665457,7.717820167541504,0.04030637443065643,0.13449881970882416
5,same_03,8,DET-MATCH,0.19825400412082672,0.980048476775659,8.7645902633667,0.05799593776464462,0.11680925637483597
5,same_03,8,DIFF-MATCH,0.19074130058288574,0.9815851317207148,9.100133895874023,0.06217402592301369,0.1126311682164669
5,same_03,8,LINEAR-WRONG,0.4741121828556061,0.9015265690749551,1.1914067268371582,0.10602375864982605,0.06878143548965454
5,same_03,8,DET-WRONG,0.45367974042892456,0.9048295188721379,1.5740413665771484,0.10843641310930252,0.06636878103017807
5,same_03,8,DIFF-WRONG,0.43653735518455505,0.9107081013004645,1.9086010456085205,0.1093355268239975,0.0654696673154831
5,same_03,8,DIFF-TEMPORAL-SHUFFLED,0.7203872799873352,0.7920019475100264,-2.442291259765625,0.23721946775913239,-0.062414273619651794
5,same_01,32,RAW,1.2696977853775024,0.6191969470182719,0.0,0.1997140794992447,0.0
5,same_01,32,LINEAR-POP,0.07116295397281647,0.9974697681502407,25.028926849365234,0.01758074387907982,0.18213333562016487
5,same_01,32,DET-POP,0.16972613334655762,0.9857650409412188,17.479032516479492,0.04430483654141426,0.15540924295783043
5,same_01,32,DIFF-POP,0.16516250371932983,0.9864930693344997,17.715776443481445,0.046624600887298584,0.1530894786119461
5,same_01,32,LINEAR-MATCH,0.30453404784202576,0.9565327519903776,12.401289939880371,0.043735966086387634,0.15597811341285706
5,same_01,32,DET-MATCH,0.1864270716905594,0.982784356861355,16.663827896118164,0.05664602667093277,0.14306805282831192
5,same_01,32,DIFF-MATCH,0.18094967305660248,0.9837779709105162,16.9228515625,0.05847397819161415,0.14124010130763054
5,same_01,32,LINEAR-WRONG,0.4270922839641571,0.9196459641034483,9.463571548461914,0.07212270051240921,0.12759137898683548
5,same_01,32,DET-WRONG,0.1894313544034958,0.9823129864122039,16.52496910095215,0.08274400234222412,0.11697007715702057
5,same_01,32,DIFF-WRONG,0.18547432124614716,0.9830470313183598,16.708332061767578,0.08396939933300018,0.1157446801662445
5,same_01,32,DIFF-TEMPORAL-SHUFFLED,1.0901498794555664,0.6759686599762796,1.3242828845977783,0.34715038537979126,-0.14743630588054657
5,same_02,32,RAW,0.38967233896255493,0.9326669000168346,0.0,0.2416897863149643,0.0
5,same_02,32,LINEAR-POP,0.1106945052742958,0.993953021842758,10.93147087097168,0.05400140956044197,0.18768837675452232
5,same_02,32,DET-POP,0.20418895781040192,0.9791390118404856,5.613346576690674,0.0786401629447937,0.1630496233701706
5,same_02,32,DIFF-POP,0.19910939037799835,0.9800931071722243,5.832157135009766,0.07839307188987732,0.16329671442508698
5,same_02,32,LINEAR-MATCH,0.012441309168934822,0.99992660944895,29.916669845581055,0.0071858689188957214,0.23450391739606857
5,same_02,32,DET-MATCH,0.14429716765880585,0.9895768824876907,8.628835678100586,0.04647970572113991,0.1952100805938244
5,same_02,32,DIFF-MATCH,0.14114132523536682,0.9900148337334644,8.820906639099121,0.0473519004881382,0.1943378858268261
5,same_02,32,LINEAR-WRONG,0.17278505861759186,0.9853894772983772,7.063868045806885,0.04919508472084999,0.1924947015941143
5,same_02,32,DET-WRONG,0.22445011138916016,0.97488313177836,4.791594505310059,0.06863351911306381,0.17305626720190048
5,same_02,32,DIFF-WRONG,0.21797741949558258,0.9762028867049375,5.045762062072754,0.06852833926677704,0.17316144704818726
5,same_02,32,DIFF-TEMPORAL-SHUFFLED,0.5764967799186707,0.8655587728175818,-3.401946783065796,0.3329352140426636,-0.09124542772769928
5,same_03,32,RAW,0.5438153743743896,0.8779988999911044,0.0,0.1748051941394806,0.0
5,same_03,32,LINEAR-POP,0.1889685094356537,0.9825117283027205,9.181241035461426,0.06900782138109207,0.10579737275838852
5,same_03,32,DET-POP,0.2405056655406952,0.9708755092812571,7.086523056030273,0.07124492526054382,0.10356026887893677
5,same_03,32,DIFF-POP,0.23637934029102325,0.9717596162001148,7.236839294433594,0.07364975661039352,0.10115543752908707
5,same_03,32,LINEAR-MATCH,0.2236456423997879,0.9755201380665457,7.717820167541504,0.04030637443065643,0.13449881970882416
5,same_03,32,DET-MATCH,0.19825400412082672,0.980048476775659,8.7645902633667,0.05799593776464462,0.11680925637483597
5,same_03,32,DIFF-MATCH,0.18813447654247284,0.9820951810911811,9.219661712646484,0.0567486397922039,0.11805655434727669
5,same_03,32,LINEAR-WRONG,0.4741121828556061,0.9015265690749551,1.1914067268371582,0.10602375864982605,0.06878143548965454
5,same_03,32,DET-WRONG,0.45367974042892456,0.9048295188721379,1.5740413665771484,0.10843641310930252,0.06636878103017807
5,same_03,32,DIFF-WRONG,0.4362829923629761,0.9107765576390968,1.913663625717163,0.10471207648515701,0.07009311765432358
5,same_03,32,DIFF-TEMPORAL-SHUFFLED,0.7204646468162537,0.7920045770098195,-2.4432246685028076,0.23659628629684448,-0.06179109215736389
6,same_01,8,RAW,0.34414517879486084,0.9483509129874873,0.0,0.25416016578674316,0.0
6,same_01,8,LINEAR-POP,0.10187404602766037,0.9949716238939401,10.573562622070312,0.06400470435619354,0.19015546143054962
6,same_01,8,DET-POP,0.10360657423734665,0.9954044737071871,10.427085876464844,0.08447350561618805,0.16968666017055511
6,same_01,8,DIFF-POP,0.1017855629324913,0.9954218617209506,10.581110000610352,0.08292233198881149,0.17123783379793167
6,same_01,8,LINEAR-MATCH,0.015350920148193836,0.9998840168387523,27.01214599609375,0.00823018979281187,0.2459299759939313
6,same_01,8,DET-MATCH,0.07038220018148422,0.9979566214887491,13.785575866699219,0.040222931653261185,0.21393723413348198
6,same_01,8,DIFF-MATCH,0.06844785809516907,0.9979534956872206,14.02763557434082,0.043329544365406036,0.21083062142133713
6,same_01,8,LINEAR-WRONG,0.05388069152832031,0.9985666954279613,16.106170654296875,0.023245224729180336,0.23091494105756283
6,same_01,8,DET-WRONG,0.08597782999277115,0.9968800144250162,12.047103881835938,0.05120304971933365,0.20295711606740952
6,same_01,8,DIFF-WRONG,0.08438954502344131,0.9968597546709209,12.209060668945312,0.05300965905189514,0.20115050673484802
6,same_01,8,DIFF-TEMPORAL-SHUFFLED,0.41915908455848694,0.921167235223209,-1.7127447128295898,0.32509341835975647,-0.0709332525730133
6,same_02,8,RAW,0.6138591766357422,0.8609997665333992,0.0,0.17147843539714813,0.0
6,same_02,8,LINEAR-POP,0.1444341391324997,0.9899426117855952,12.567976951599121,0.04288246110081673,0.1285959742963314
6,same_02,8,DET-POP,0.11502660065889359,0.9942140613536663,14.54541015625,0.06425594538450241,0.10722249001264572
6,same_02,8,DIFF-POP,0.11263500154018402,0.9942795781350319,14.72790813446045,0.0652637630701065,0.10621467232704163
6,same_02,8,LINEAR-MATCH,0.02643274888396263,0.9996517950913792,27.318527221679688,0.01062338799238205,0.16085504740476608
6,same_02,8,DET-MATCH,0.08864995837211609,0.9965713287818707,16.807804107666016,0.039351072162389755,0.13212736323475838
6,same_02,8,DIFF-MATCH,0.08663330227136612,0.9965812568875216,17.00767707824707,0.04292462021112442,0.1285538151860237
6,same_02,8,LINEAR-WRONG,0.0627027079463005,0.9980622301042551,19.815650939941406,0.025120459496974945,0.1463579759001732
6,same_02,8,DET-WRONG,0.10153002291917801,0.9954931080269563,15.629484176635742,0.04877384379506111,0.12270459160208702
6,same_02,8,DIFF-WRONG,0.0997713953256607,0.9954795881433679,15.781254768371582,0.051430437713861465,0.12004799768328667
6,same_02,8,DIFF-TEMPORAL-SHUFFLED,0.46553558111190796,0.9062291714084618,2.402317523956299,0.23829546570777893,-0.0668170303106308
6,same_03,8,RAW,0.31282487511634827,0.9555017800339568,0.0,0.14969614148139954,0.0
6,same_03,8,LINEAR-POP,0.12881821393966675,0.9918690469399003,7.706480503082275,0.06081965193152428,0.08887648954987526
6,same_03,8,DET-POP,0.09795207530260086,0.995385979082484,10.085753440856934,0.06762561202049255,0.08207052946090698
6,same_03,8,DIFF-POP,0.09805649518966675,0.9952711859818469,10.076498031616211,0.06823990494012833,0.08145623654127121
6,same_03,8,LINEAR-MATCH,0.030282529070973396,0.99954418675481,20.282182693481445,0.011015307158231735,0.1386808343231678
6,same_03,8,DET-MATCH,0.06361785531044006,0.9982772244297653,13.83444595336914,0.03750701993703842,0.11218912154436111
6,same_03,8,DIFF-MATCH,0.06450282782316208,0.9980898644720844,13.71445083618164,0.03913943096995354,0.110556710511446
6,same_03,8,LINEAR-WRONG,0.14179611206054688,0.9900883297727332,6.872738838195801,0.05396546795964241,0.09573067352175713
6,same_03,8,DET-WRONG,0.10624761879444122,0.9947550109849068,9.379642486572266,0.07154553383588791,0.07815060764551163
6,same_03,8,DIFF-WRONG,0.10481157898902893,0.9947254224091401,9.497840881347656,0.0695509985089302,0.08014514297246933
6,same_03,8,DIFF-TEMPORAL-SHUFFLED,0.39443913102149963,0.9270146804973097,-2.0135741233825684,0.20177441835403442,-0.05207827687263489
6,same_01,32,RAW,0.34414517879486084,0.9483509129874873,0.0,0.25416016578674316,0.0
6,same_01,32,LINEAR-POP,0.10187404602766037,0.9949716238939401,10.573562622070312,0.06400470435619354,0.19015546143054962
6,same_01,32,DET-POP,0.10360657423734665,0.9954044737071871,10.427085876464844,0.08447350561618805,0.16968666017055511
6,same_01,32,DIFF-POP,0.10000842809677124,0.9955898368814796,10.734101295471191,0.08217126876115799,0.17198889702558517
6,same_01,32,LINEAR-MATCH,0.015350920148193836,0.9998840168387523,27.01214599609375,0.00823018979281187,0.2459299759939313
6,same_01,32,DET-MATCH,0.07038220018148422,0.9979566214887491,13.785575866699219,0.040222931653261185,0.21393723413348198
6,same_01,32,DIFF-MATCH,0.06565467268228531,0.9981492568608088,14.389520645141602,0.04121560603380203,0.21294455975294113
6,same_01,32,LINEAR-WRONG,0.05388069152832031,0.9985666954279613,16.106170654296875,0.023245224729180336,0.23091494105756283
6,same_01,32,DET-WRONG,0.08597782999277115,0.9968800144250162,12.047103881835938,0.05120304971933365,0.20295711606740952
6,same_01,32,DIFF-WRONG,0.08203606307506561,0.9970569387110667,12.454737663269043,0.05137753114104271,0.20278263464570045
6,same_01,32,DIFF-TEMPORAL-SHUFFLED,0.4189687669277191,0.9211619126039808,-1.708799123764038,0.3244905173778534,-0.07033035159111023
6,same_02,32,RAW,0.6138591766357422,0.8609997665333992,0.0,0.17147843539714813,0.0
6,same_02,32,LINEAR-POP,0.1444341391324997,0.9899426117855952,12.567976951599121,0.04288246110081673,0.1285959742963314
6,same_02,32,DET-POP,0.11502660065889359,0.9942140613536663,14.54541015625,0.06425594538450241,0.10722249001264572
6,same_02,32,DIFF-POP,0.11062697321176529,0.9944934311371909,14.8841552734375,0.06383966654539108,0.10763876885175705
6,same_02,32,LINEAR-MATCH,0.02643274888396263,0.9996517950913792,27.318527221679688,0.01062338799238205,0.16085504740476608
6,same_02,32,DET-MATCH,0.08864995837211609,0.9965713287818707,16.807804107666016,0.039351072162389755,0.13212736323475838
6,same_02,32,DIFF-MATCH,0.08464829623699188,0.9967534030718315,17.20901107788086,0.040464188903570175,0.13101424649357796
6,same_02,32,LINEAR-WRONG,0.0627027079463005,0.9980622301042551,19.815650939941406,0.025120459496974945,0.1463579759001732
6,same_02,32,DET-WRONG,0.10153002291917801,0.9954931080269563,15.629484176635742,0.04877384379506111,0.12270459160208702
6,same_02,32,DIFF-WRONG,0.0981370061635971,0.9956367514073501,15.924718856811523,0.04919334128499031,0.12228509411215782
6,same_02,32,DIFF-TEMPORAL-SHUFFLED,0.465372771024704,0.9062015995850895,2.405355930328369,0.23835404217243195,-0.06687560677528381
6,same_03,32,RAW,0.31282487511634827,0.9555017800339568,0.0,0.14969614148139954,0.0
6,same_03,32,LINEAR-POP,0.12881821393966675,0.9918690469399003,7.706480503082275,0.06081965193152428,0.08887648954987526
6,same_03,32,DET-POP,0.09795207530260086,0.995385979082484,10.085753440856934,0.06762561202049255,0.08207052946090698
6,same_03,32,DIFF-POP,0.09653175622224808,0.99543881722682,10.212621688842773,0.06772909313440323,0.08196704834699631
6,same_03,32,LINEAR-MATCH,0.030282529070973396,0.99954418675481,20.282182693481445,0.011015307158231735,0.1386808343231678
6,same_03,32,DET-MATCH,0.06361785531044006,0.9982772244297653,13.83444595336914,0.03750701993703842,0.11218912154436111
6,same_03,32,DIFF-MATCH,0.06134018674492836,0.998312994215931,14.151124000549316,0.038137633353471756,0.11155850812792778
6,same_03,32,LINEAR-WRONG,0.14179611206054688,0.9900883297727332,6.872738838195801,0.05396546795964241,0.09573067352175713
6,same_03,32,DET-WRONG,0.10624761879444122,0.9947550109849068,9.379642486572266,0.07154553383588791,0.07815060764551163
6,same_03,32,DIFF-WRONG,0.10347376018762589,0.9948844140210364,9.609421730041504,0.06923948228359222,0.08045665919780731
6,same_03,32,DIFF-TEMPORAL-SHUFFLED,0.3927445411682129,0.927523765700815,-1.976177453994751,0.20189398527145386,-0.05219784379005432
7,same_01,8,RAW,0.5428811311721802,0.88195046911224,0.0,0.30566561222076416,0.0
7,same_01,8,LINEAR-POP,0.23946118354797363,0.9728603025199037,7.109393119812012,0.12705020606517792,0.17861540615558624
7,same_01,8,DET-POP,0.21744735538959503,0.9774089222374591,7.947011947631836,0.13303163647651672,0.17263397574424744
7,same_01,8,DIFF-POP,0.21440018713474274,0.9777738114002851,8.069592475891113,0.13294938206672668,0.17271623015403748
7,same_01,8,LINEAR-MATCH,0.1733386069536209,0.9854748306086035,9.916189193725586,0.09048327058553696,0.2151823416352272
7,same_01,8,DET-MATCH,0.1768193542957306,0.9849252654683488,9.743498802185059,0.10053139179944992,0.20513422042131424
7,same_01,8,DIFF-MATCH,0.17283715307712555,0.9853548773234175,9.941352844238281,0.10031270235776901,0.20535290986299515
7,same_01,8,LINEAR-WRONG,0.2373114973306656,0.9733179872991476,7.187719345092773,0.10893482714891434,0.19673078507184982
7,same_01,8,DET-WRONG,0.20833317935466766,0.9791925543027283,8.318926811218262,0.11509214341640472,0.19057346880435944
7,same_01,8,DIFF-WRONG,0.20540697872638702,0.9795119278450618,8.441791534423828,0.11454986780881882,0.19111574441194534
7,same_01,8,DIFF-TEMPORAL-SHUFFLED,0.6362927556037903,0.8463311777480327,-1.3790446519851685,0.3579309582710266,-0.05226534605026245
7,same_02,8,RAW,0.44227662682533264,0.9171497500417851,0.0,0.24201583862304688,0.0
7,same_02,8,LINEAR-POP,0.10191579163074493,0.9948701567584387,12.749051094055176,0.05242113023996353,0.18959470838308334
7,same_02,8,DET-POP,0.10585138946771622,0.9949692307234085,12.41994857788086,0.0637885257601738,0.17822731286287308
7,same_02,8,DIFF-POP,0.10744049400091171,0.9944141231886192,12.290520668029785,0.06788982450962067,0.1741260141134262
7,same_02,8,LINEAR-MATCH,0.07322590798139572,0.9973488116639443,15.620584487915039,0.0288250669836998,0.21319077163934708
7,same_02,8,DET-MATCH,0.07717130333185196,0.9975491509786178,15.164762496948242,0.042331546545028687,0.1996842920780182
7,same_02,8,DIFF-MATCH,0.08086666464805603,0.9968832644999922,14.758489608764648,0.051024988293647766,0.1909908503293991
7,same_02,8,LINEAR-WRONG,0.1254841387271881,0.992263658097228,10.94210433959961,0.056224267929792404,0.18579157069325447
7,same_02,8,DET-WRONG,0.10989073663949966,0.9945956841995348,12.094658851623535,0.06286955624818802,0.17914628237485886
7,same_02,8,DIFF-WRONG,0.10999881476163864,0.9941707619487107,12.086119651794434,0.06629615277051926,0.17571968585252762
7,same_02,8,DIFF-TEMPORAL-SHUFFLED,0.5712549686431885,0.8721185146290548,-2.2227206230163574,0.33098873496055603,-0.08897289633750916
7,same_03,8,RAW,0.3445079028606415,0.9475519179609322,0.0,0.16445161402225494,0.0
7,same_03,8,LINEAR-POP,0.11893805861473083,0.9935593624632649,9.237566947937012,0.06176023930311203,0.10269137471914291
7,same_03,8,DET-POP,0.13089722394943237,0.9917162518272575,8.405374526977539,0.0616249181330204,0.10282669588923454
7,same_03,8,DIFF-POP,0.13058596849441528,0.9921274212120994,8.426054000854492,0.06936278939247131,0.09508882462978363
7,same_03,8,LINEAR-MATCH,0.029925592243671417,0.9995479977873155,21.223127365112305,0.016600007191300392,0.14785160683095455
7,same_03,8,DET-MATCH,0.09914284944534302,0.9951167820002612,10.818756103515625,0.03921322524547577,0.12523838877677917
7,same_03,8,DIFF-MATCH,0.103977270424366,0.9945605612237448,10.4052152633667,0.05105629190802574,0.1133953221142292
7,same_03,8,LINEAR-WRONG,0.14042729139328003,0.9901916292261792,7.794953346252441,0.04604477435350418,0.11840683966875076
7,same_03,8,DET-WRONG,0.1734144687652588,0.9846825215120611,5.962277412414551,0.06321113556623459,0.10124047845602036
7,same_03,8,DIFF-WRONG,0.1705545037984848,0.985198309748179,6.106719970703125,0.07084382325410843,0.09360779076814651
7,same_03,8,DIFF-TEMPORAL-SHUFFLED,0.47345080971717834,0.8989091847790085,-2.7615139484405518,0.2314233034849167,-0.06697168946266174
7,same_01,32,RAW,0.5428811311721802,0.88195046911224,0.0,0.30566561222076416,0.0
7,same_01,32,LINEAR-POP,0.23946118354797363,0.9728603025199037,7.109393119812012,0.12705020606517792,0.17861540615558624
7,same_01,32,DET-POP,0.21744735538959503,0.9774089222374591,7.947011947631836,0.13303163647651672,0.17263397574424744
7,same_01,32,DIFF-POP,0.21333889663219452,0.977977520255232,8.112693786621094,0.13184651732444763,0.17381909489631653
7,same_01,32,LINEAR-MATCH,0.1733386069536209,0.9854748306086035,9.916189193725586,0.09048327058553696,0.2151823416352272
7,same_01,32,DET-MATCH,0.1768193542957306,0.9849252654683488,9.743498802185059,0.10053139179944992,0.20513422042131424
7,same_01,32,DIFF-MATCH,0.1714765727519989,0.9855716635895229,10.00999927520752,0.09887996315956116,0.206785649061203
7,same_01,32,LINEAR-WRONG,0.2373114973306656,0.9733179872991476,7.187719345092773,0.10893482714891434,0.19673078507184982
7,same_01,32,DET-WRONG,0.20833317935466766,0.9791925543027283,8.318926811218262,0.11509214341640472,0.19057346880435944
7,same_01,32,DIFF-WRONG,0.20420494675636292,0.9797352835582765,8.492770195007324,0.11330514401197433,0.19236046820878983
7,same_01,32,DIFF-TEMPORAL-SHUFFLED,0.6356344819068909,0.8466118562263516,-1.370054006576538,0.35748034715652466,-0.0518147349357605
7,same_02,32,RAW,0.44227662682533264,0.9171497500417851,0.0,0.24201583862304688,0.0
7,same_02,32,LINEAR-POP,0.10191579163074493,0.9948701567584387,12.749051094055176,0.05242113023996353,0.18959470838308334
7,same_02,32,DET-POP,0.10585138946771622,0.9949692307234085,12.41994857788086,0.0637885257601738,0.17822731286287308
7,same_02,32,DIFF-POP,0.10116977989673615,0.9950722098163219,12.81286334991455,0.06463448703289032,0.17738135159015656
7,same_02,32,LINEAR-MATCH,0.07322590798139572,0.9973488116639443,15.620584487915039,0.0288250669836998,0.21319077163934708
7,same_02,32,DET-MATCH,0.07717130333185196,0.9975491509786178,15.164762496948242,0.042331546545028687,0.1996842920780182
7,same_02,32,DIFF-MATCH,0.07291681319475174,0.99750379691633,15.657325744628906,0.047139570116996765,0.1948762685060501
7,same_02,32,LINEAR-WRONG,0.1254841387271881,0.992263658097228,10.94210433959961,0.056224267929792404,0.18579157069325447
7,same_02,32,DET-WRONG,0.10989073663949966,0.9945956841995348,12.094658851623535,0.06286955624818802,0.17914628237485886
7,same_02,32,DIFF-WRONG,0.10373557358980179,0.9948444804862236,12.595325469970703,0.06352518498897552,0.17849065363407135
7,same_02,32,DIFF-TEMPORAL-SHUFFLED,0.5704585909843445,0.8723177848929882,-2.2106027603149414,0.3300096392631531,-0.0879938006401062
7,same_03,32,RAW,0.3445079028606415,0.9475519179609322,0.0,0.16445161402225494,0.0
7,same_03,32,LINEAR-POP,0.11893805861473083,0.9935593624632649,9.237566947937012,0.06176023930311203,0.10269137471914291
7,same_03,32,DET-POP,0.13089722394943237,0.9917162518272575,8.405374526977539,0.0616249181330204,0.10282669588923454
7,same_03,32,DIFF-POP,0.1271759420633316,0.992659904149132,8.6558837890625,0.06584161520004272,0.09860999882221222
7,same_03,32,LINEAR-MATCH,0.029925592243671417,0.9995479977873155,21.223127365112305,0.016600007191300392,0.14785160683095455
